,id,hypothesis,reference
24,8273818647603734471,ಹೊಸದನ್ನು ಕಾಣಿಸಿಕೊಂಡಾಗ ಕೀಬೋರ್ಡ್ ಹೇಗಿರುತ್ತದೆ ಎಂದು ಜನರು ತಿಳಿದುಕೊಳ್ಳಲು ಬಯಸುತ್ತಾರೆ,ಹೊಸದನ್ನು ಕಾಣಿಸಿಕೊಂಡಾಗ ಕೀಬೋರ್ಡ್ ಹೇಗಿರುತ್ತದೆ ಎಂದು ಜನರು ತಿಳಿದುಕೊಳ್ಳಲು ಬಯಸುತ್ತಾರೆ
25,10171759063486736869,ಪ್ಯಾರಿಸ್ ಜನರು ಉದ್ರೇಕಕಾರಿ ಅಸಭ್ಯ ಮತ್ತು ಸೊಕ್ಕಿನಿಂದ ಕೂಡಿದವರು ಎಂಬ ಕುಖ್ಯಾತಿಯನ್ನು ಹೊಂದಿದ್ದಾರೆ,ಪ್ಯಾರಿಸ್ ಜನರು ಉದ್ರೇಕಕಾರಿ ಅಸಭ್ಯ ಮತ್ತು ಸೊಕ್ಕಿನಿಂದ ಕೂಡಿದವರು ಎಂಬ ಕುಖ್ಯಾತಿಯನ್ನು ಹೊಂದಿದ್ದಾರೆ
26,5374161054083629825,ಆದರೆ ಇನ್ನೂ ಡೈನೋಸಾರ್ ನಂತೆ ಕಾಣುವ ಪಕ್ಷಿಗಳ ಬಗ್ಗೆ ಹೆಚ್ಚು ವಿಷಯಗಳಿವೆ,ಆದರೆ ಇನ್ನೂ ಡೈನೋಸಾರ್ನಂತೆ ಕಾಣುವ ಪಕ್ಷಿಗಳ ಬಗ್ಗೆ ಹೆಚ್ಚು ವಿಷಯಗಳಿವೆ
27,11439455607214565147,ಈ ದಂಪತಿಗಳು ತಮ್ಮ ಮಗುವನ್ನು ದತ್ತು ಸ್ವೀಕಾರ ಯೋಜನೆಯಲ್ಲಿ ನೋಂದಾಯಿಸಬಹುದು,ಈ ದಂಪತಿಗಳು ತಮ್ಮ ಮಗುವನ್ನು ದತ್ತು ಸ್ವೀಕಾರ ಯೋಜನೆಯಲ್ಲಿ ನೋಂದಾಯಿಸಬಹುದು
28,3228938761563700850,ರಾಸ್ಬೀಸ್ ಸಂಖ್ಯೆ ಚಿಕ್ಕದಾದಷ್ಟು ಆ ತಾರೆ ಕಾಂತೀಯ ವಿಲೋಮತೆಯಲ್ಲಿ ಕಡಿಮೆ ಸಕ್ರಿಯವಾಗಿರುತ್ತದೆ,ರಾಸ್ಬೀ ಸಂಖ್ಯೆ ಚಿಕ್ಕದಾದಷ್ಟೂ ಆ ತಾರೆ ಕಾಂತೀಯ ವಿಲೋಮತೆಯಲ್ಲಿ ಕಡಿಮೆ ಸಕ್ರಿಯವಾಗಿರುತ್ತದೆ
29,10687055794107806744,ಮನೆಗೆ ಹಿಂದಿರುವ ಪ್ರಯಾಣಿಕರಿಗೆ ತಾಳ್ಮೆ ಮತ್ತು ತಿಳುವಳಿಕೆ ಸಹ ಅಗತ್ಯ ಎಂದು ಜನರು ನಿರೀಕ್ಷಿಸದೇ ಇರಬಹುದು,ಮನೆಗೆ ಹಿಂದಿರುಗುವ ಪ್ರಯಾಣಿಕರಿಗೆ ತಾಳ್ಮೆ ಮತ್ತು ತಿಳುವಳಿಕೆ ಸಹ ಅಗತ್ಯ ಎಂದು ಜನರು ನಿರೀಕ್ಷಿಸದೆ ಇರಬಹುದು
30,13120450780981856039,ತಮ್ಮ ಪ್ರವಾಸದಲ್ಲಿ ಉಳಿದ ಸಂಗೀತ ಗೋಷ್ಠಿಗಳನ್ನು ಏರೋ ಸ್ಮಿತ್ ರದ್ದು ಮಾಡಿವೆ,ತಮ್ಮ ಪ್ರವಾಸದಲ್ಲಿ ಉಳಿದ ಸಂಗೀತ ಗೋಷ್ಠಿಗಳನ್ನು ಏರೋಸ್ಮಿತ್ ರದ್ದುಮಾಡಿವೆ
31,15289753259678737299,ಕಾರ್ಖಾನೆ ಯಿಂದ ಬಿಳಿಯ ಹೊಗೆ ಬರುತ್ತಿರುವುದನ್ನು ಟಿ ವಿ ಗಳಲ್ಲಿ ಬಿತ್ತರಿಸಲಾಗುತ್ತಿದೆ,ಕಾರ್ಖಾನೆಯಿಂದ ಬಿಳಿಯ ಹೊಗೆ ಬರುತ್ತಿರುವುದನ್ನು ಟಿವಿಗಳಲ್ಲಿ ಬಿತ್ತರಿಸಲಾಗುತ್ತಿದೆ
32,3100734249121837534,ತಮ್ಮ ಪ್ರವಾಸದಲ್ಲಿ ಉಳಿದ ಸಂಗೀತ ಗೋಷ್ಠಿಗಳನ್ನು ಯೇರೋ ಸ್ಮಿತ್ ರದ್ದು ಮಾಡಿವೆ,ತಮ್ಮ ಪ್ರವಾಸದಲ್ಲಿ ಉಳಿದ ಸಂಗೀತ ಗೋಷ್ಠಿಗಳನ್ನು ಏರೋಸ್ಮಿತ್ ರದ್ದುಮಾಡಿವೆ
33,13351679390147008275,ಹೀಗಾಗಿ ಟಿಪ್ಪಣಿಯನ್ನು ಸರಳವಾಗಿ ಲೇಬಲ್ ರೀತಿ ಸೇರಿಸಲಾಗಿರುವ ಸಾಧ್ಯತೆ ಇದೆ,ಹೀಗಾಗಿ ಟಿಪ್ಪಣಿಯನ್ನು ಸರಳವಾಗಿ ಲೇಬಲ್ ರೀತಿ ಸೇರಿಸಲಾಗಿರುವ ಸಾಧ್ಯತೆಯಿದೆ
34,11087935984284696899,ಈ ದಂಪತಿಗಳು ತಮ್ಮ ಮಗುವನ್ನು ದತ್ತು ಸ್ವೀಕಾರ ಯೋಜನೆಯಲ್ಲಿ ನೋಂದಾಯಿಸಬಹುದು,ಈ ದಂಪತಿಗಳು ತಮ್ಮ ಮಗುವನ್ನು ದತ್ತು ಸ್ವೀಕಾರ ಯೋಜನೆಯಲ್ಲಿ ನೋಂದಾಯಿಸಬಹುದು
35,8148638598342707646,ಹೀಗಾಗಿ ಟಿಪ್ಪಣಿಯನ್ನು ಸರಳವಾಗಿ ಲೇಬಲ್ ರೀತಿ ಸೇರಿಸಲಾಗಿರುವ ಸಾಧ್ಯತೆ ಇದೆ,ಹೀಗಾಗಿ ಟಿಪ್ಪಣಿಯನ್ನು ಸರಳವಾಗಿ ಲೇಬಲ್ ರೀತಿ ಸೇರಿಸಲಾಗಿರುವ ಸಾಧ್ಯತೆಯಿದೆ
36,12108665060072821870,ಮೊದಲಿಗೆ ಅವರನ್ನು ಗ್ರೇಟ್ ಯರ್ಮೌತ್ ನಲ್ಲಿನ ಜೇಮ್ಸ್ ಪ್ಯಾಗೆಟ್ ಆಸ್ಪತ್ರೆಗೆ ದಾಖಲಿಸಲಾಯಿತು,ಮೊದಲಿಗೆ ಅವರನ್ನು ಗ್ರೇಟ್ ಯರ್ಮೌತ್ನಲ್ಲಿನ ಜೇಮ್ಸ್ ಪ್ಯಾಗೆಟ್ ಆಸ್ಪತ್ರೆಗೆ ದಾಖಲಿಸಲಾಯಿತು
37,13338785904566859853,ಮಧ್ಯ ಪ್ರಾಚ್ಯದ ಬೆಚ್ಚನೆಯ ವಾತಾವರಣದಲ್ಲಿ ಮನೆ ಅಷ್ಟು ಮುಖ್ಯವಲ್ಲ,ಮಧ್ಯಪ್ರಾಚ್ಯದ ಬೆಚ್ಚನೆಯ ವಾತಾವರಣದಲ್ಲಿ ಮನೆ ಅಷ್ಟು ಮುಖ್ಯವಲ್ಲ
38,16541046121544173647,ಪ್ಯಾರಿಸ್ ಜನರು ಉದ್ರೇಕಕಾರಿ ಅಸಭ್ಯ ಮತ್ತು ಸೊಕ್ಕಿನಿಂದ ಕೂಡಿದವರು ಎಂಬ ಕುಖ್ಯಾತಿಯನ್ನು ಹೊಂದಿದ್ದಾರೆ,ಪ್ಯಾರಿಸ್ ಜನರು ಉದ್ರೇಕಕಾರಿ ಅಸಭ್ಯ ಮತ್ತು ಸೊಕ್ಕಿನಿಂದ ಕೂಡಿದವರು ಎಂಬ ಕುಖ್ಯಾತಿಯನ್ನು ಹೊಂದಿದ್ದಾರೆ
39,5817847459972584357,ಶಿಲ್ಪಗಳ ಮೇಲೆ ಗುರುತುಗಳನ್ನು ಮಾಡುವ ಮೂಲಕ ಅಥವಾ ಗ್ರಾಫಿಟಿ ಬರೆಯುವ ಮೂಲಕ ಅದಕ್ಕೆ ದಕ್ಕೆ ತರಬೇಡಿ,ಶಿಲ್ಪಗಳ ಮೇಲೆ ಗುರುತುಗಳನ್ನು ಮಾಡುವ ಮೂಲಕ ಅಥವಾ ಗ್ರಾಫಿಟಿ ಬರೆಯುವ ಮೂಲಕ ಅದಕ್ಕೆ ಧಕ್ಕೆ ತರಬೇಡಿ
40,949948654223686645,ಕ್ರಸ್ಟ್ ಹತ್ತಿರದಲ್ಲಿ ಎಪ್ಪತ್ತು ಕಿಲೋಮೀಟರ್ ದಪ್ಪ ಮತ್ತು ದೂರದ ಬದಿಯಲ್ಲಿ ನೂರು ಕಿಲೋಮೀಟರ್ ದಪ್ಪವಾಗಿ ಕಾಣಿಸುತ್ತದೆ,ಕ್ರಸ್ಟ್ ಹತ್ತಿರದಲ್ಲಿ 70 ಕಿಮೀ ದಪ್ಪ ಮತ್ತು ದೂರದ ಬದಿಯಲ್ಲಿ 100 ಕಿಮೀ ದಪ್ಪವಾಗಿ ಕಾಣಿಸುತ್ತದೆ
41,9481659641481667864,ತಮ್ಮ ರೆಕ್ಕೆಗಳನ್ನು ಹಿಂದಕ್ಕೆ ಮಡಚಲಾಗದ ಕೀಟಗಳೆಂದರೆ ಡ್ರ್ಯಾಗನ್ ನೊಣಗಳು ಮತ್ತು ಮೇ ಪ್ಲೇಸ್,ತಮ್ಮ ರೆಕ್ಕೆಗಳನ್ನು ಹಿಂದಕ್ಕೆ ಮಡಚಲಾಗದ ಕೀಟಗಳೆಂದರೆ ಡ್ರ್ಯಾಗನ್ ನೊಣಗಳು ಮತ್ತು ಮೇಫ್ಲೈಸ್
42,14999011429276502486,ಆವಿಷ್ಕಾರವು ಪಕ್ಷಿ ಗರಿಗಳ ವಿಕಾಸದ ಒಳ ನೋಟವನ್ನು ಸಹ ನೀಡುತ್ತದೆ,ಆವಿಷ್ಕಾರವು ಪಕ್ಷಿ ಗರಿಗಳ ವಿಕಾಸದ ಒಳನೋಟವನ್ನು ಸಹ ನೀಡುತ್ತದೆ
43,2282395168428568611,ದ್ವೀಪ ಸಮೂಹ ಮತ್ತು ಸರೋವರಗಳಲ್ಲಿ ನಿಮಗೆ ವಿಹಾರ ನೌಕೆ ಇರಲೇಬೇಕು ಎಂಬ ಅಗತ್ಯವಿಲ್ಲ,ದ್ವೀಪಸಮೂಹ ಮತ್ತು ಸರೋವರಗಳಲ್ಲಿ ನಿಮಗೆ ವಿಹಾರ ನೌಕೆ ಇರಲೇಬೇಕು ಎಂಬ ಅಗತ್ಯವಿಲ್ಲ
44,4197895947559216128,ಆದರೆ ಇನ್ನೂ ಡೈನೋಸಾರ್ ನಂತೆ ಕಾಣುವ ಪಕ್ಷಿಗಳ ಬಗ್ಗೆ ಹೆಚ್ಚು ವಿಷಯಗಳಿವೆ,ಆದರೆ ಇನ್ನೂ ಡೈನೋಸಾರ್ನಂತೆ ಕಾಣುವ ಪಕ್ಷಿಗಳ ಬಗ್ಗೆ ಹೆಚ್ಚು ವಿಷಯಗಳಿವೆ
45,4269567252792803911,ಉತ್ತರದಲ್ಲಿ ಈ ಪ್ರದೇಶವು ಸಾಹೇನ್ ಮತ್ತು ದಕ್ಷಿಣ ಮತ್ತು ಪಶ್ಚಿಮದಲ್ಲಿ ಅಟ್ಲಾಂಟಿಕ್ ಮಹಾಸಾಗರದಿಂದ ಸುತ್ತುವರೆದಿದೆ,ಉತ್ತರದಲ್ಲಿ ಈ ಪ್ರದೇಶವು ಸಾಹೇಲ್ ಮತ್ತು ದಕ್ಷಿಣ ಹಾಗೂ ಪಶ್ಚಿಮದಲ್ಲಿ ಅಟ್ಲಾಂಟಿಕ್ ಮಹಾಸಾಗರದಿಂದ ಸುತ್ತುವರೆದಿದೆ
46,9228431451467121875,ಪಾದ ಯಾತ್ರೆಯ ಮಾರ್ಗದಂತೆಯೇ ಹಾರಾಟದ ಮಾರ್ಗದ ಕುರಿತು ಒಮ್ಮೆ ಚಿಂತಿಸಿ,ಪಾದಯಾತ್ರೆಯ ಮಾರ್ಗದಂತೆಯೇ ಹಾರಾಟದ ಮಾರ್ಗದ ಕುರಿತು ಒಮ್ಮೆ ಚಿಂತಿಸಿ
47,1696491774869634477,ಇದು ನಮಗೆ ರೈಲು ಕಾರು ಮತ್ತು ಇತರ ಅನೇಕ ಸಾರಿಗೆ ಸಾಧನಗಳನ್ನು ತಂದು ಕೊಟ್ಟಿದೆ,ಇದು ನಮಗೆ ರೈಲು ಕಾರು ಮತ್ತು ಇತರ ಅನೇಕ ಸಾರಿಗೆ ಸಾಧನಗಳನ್ನು ತಂದುಕೊಟ್ಟಿದೆ
48,2071214215154346909,ಪ್ರವಾಸಿಗರ ಮೇಲೆ ರೊಲ್ಯಾಂಡೊ ಮೆಂಡೊಜಾ ತನ್ನ ಎಂ ಹದಿನಾರು ರೈಫಲ್ನಿಂದ ಗುಂಡು ಹಾರಿಸಿದನು,ಪ್ರವಾಸಿಗರ ಮೇಲೆ ರೋಲ್ಯಾಂಡೊ ಮೆಂಡೋಜಾ ತನ್ನ ಎಂ 16 ರೈಫಲ್ನಿಂದ ಗುಂಡು ಹಾರಿಸಿದನು
49,14055732717703798426,ಬೇರ್ಪಡಿಸುವಿಕೆ ಮತ್ತು ಮರುಸಂಯೋಜನೆಯ ವ್ಯತ್ಯಾಸಗಳನ್ನು ಪ್ರತಿ ಪೀಳಿಗೆಯಲ್ಲಿ ಎರಡು ಗುಂಪುಗಳ ನಡುವೆ ಸಫಲ್ಯ ಮಾಡುತ್ತದೆ,ಬೇರ್ಪಡಿಸುವಿಕೆ ಮತ್ತು ಮರು ಸಂಯೋಜನೆ ವ್ಯತ್ಯಾಸಗಳನ್ನು ಪ್ರತಿ ಪೀಳಿಗೆಯಲ್ಲಿ ಎರಡು ಗುಂಪುಗಳ ನಡುವೆ ಶಫಲ್ ಮಾಡುತ್ತವೆ
50,16504451062995139621,ಯುರೋಪಿನ ಇತಿಹಾಸದ ಈ ಸಮಯದಲ್ಲಿ ಶ್ರೀಮಂತ ಮತ್ತು ಶಕ್ತಿಶಾಲಿಯಾಗಿದ್ದ ಕ್ಯಾಥೊಲಿಕ್ ಚರ್ಚ್ ತನಿಖೆಗೊಳಪಟ್ಟಿತು,ಯೂರೊಪಿನ ಇತಿಹಾಸದ ಈ ಸಮಯದಲ್ಲಿ ಶ್ರೀಮಂತ ಹಾಗೂ ಶಕ್ತಿಶಾಲಿಯಾಗಿದ್ದ ಕ್ಯಾಥೋಲಿಕ್ ಚರ್ಚ್ ತನಿಖೆಗೊಳಪಟ್ಟಿತು
51,17550065370569788720,ಭೂಮಂಡಲದಲ್ಲಿ ಎಲ್ಲವೂ ಭೌತದಿಂದ ಮಾಡಲಾಗಿದೆ ಅಣು ಎಂಬ ಸಣ್ಣ ಕಣದಿಂದ ಎಲ್ಲಾ ಭೌತವನ್ನೂ ಮಾಡಲಾಗಿದೆ,ಭೂಮಂಡಲದಲ್ಲಿ ಎಲ್ಲವನ್ನೂ ಭೌತದಿಂದ ಮಾಡಲಾಗಿದೆ ಅಣು ಎಂಬ ಸಣ್ಣ ಕಣದಿಂದ ಎಲ್ಲ ಭೌತವನ್ನೂ ಮಾಡಲಾಗಿದೆ
52,6257858107436144229,ಹತ್ತು ರಿಂದ ಹನ್ನೊಂದು ಪಿಎಂ ಎಂಡಿಟಿ ನಡುವೆ ಹೊಲದಲ್ಲಿ ಕೈಯಿದಿಗೆ ಬೆಂಕಿ ಕಾಣಿಸಿಕೊಂಡಿದೆ,10001100 pm mdt ನಡುವೆ ಹೊಲದಲ್ಲಿ ಕೈದಿಗೆ ಬೆಂಕಿ ಕಾಣಿಸಿಕೊಂಡಿದೆ
