,id,hypothesis,reference
29,AVRODH_EP_08_TELUGU_20_PM_07AUG2020.STEREO_00:13:36.51_00:13:39.05," Roshishthir, హాక్కార్స్తుంచి కాన్కార్స్",రోజర్ సార్ హెడ్ కోటర్స్ నుంచి కాల్ కరో
30,AVRODH_EP_06_TELUGU_20_PM_07AUG2020.STEREO_00:06:00.56_00:06:02.20, you eat this apple?,మీరు ఈ యాపిల్ని తింటారా?
31,AVRODH_EP_06_TELUGU_20_PM_07AUG2020.STEREO_00:18:39.31_00:18:47.45, I can understand your sentiments. But the army gave us different duties. So we are responsible for fulfilling them. Right?,నేను మీ సెంటిమెంట్స్ అర్థం చేసుకోగలను కాని ఆర్మీ మనకు వేరు వేరు డ్యూటీస్ ఇచ్చింది కాబట్టి వాటిని మనం బాధ్యతగా నిర్వర్తించాల్సి ఉంటుంది రైట్.
32,AVRODH_EP_09_TELUGU_20_PM.STEREO_00:07:01.01_00:07:03.30, 200 m స్టు స్టుంది,దగ్గరలోనే ఉన్నాం టూ హండ్రెడ్ మీటర్స్ అవుట్ కాపీ.
33,AVRODH_EP_01_TELUGU_20_PM_07AUG2020.STEREO_00:04:56.31_00:04:57.45, 1.,మన గెస్స్ నిజం అయింది.
34,AVRODH_EP_06_TELUGU_20_PM_07AUG2020.STEREO_00:02:41.31_00:02:43.15, ಕಾಹವ ಕೊಡ ಒಕ ಸಾರೆ ರೋಚ್ಚು ಚೋಡಂಡಿ.,దాభా కూడా ఒకసారి రుచి చూడండి.
35,AVRODH_EP_01_TELUGU_20_PM_07AUG2020.STEREO_00:09:14.16_00:09:16.00, ವಿಚಾರಂ ಕಲಿಗಿಂಚ వಿಷೇಯమె ఇటంಟೆ?,విచారం కలిగించే విషయం ఏంటంటే.
36,AVRODH_EP_04_TELUGU_20_PM_07AUG2020.STEREO_00:05:29.06_00:05:38.50," ಆಯನಾವಾಡು ಕష್ಮಿರ್ రಕ್ತమే కద. వేరೇ వళ్ళ ఆక్రమీంచుకున, మర ప్రదేశం కోసం జరిగిన వీర పోరాటమే దీ.","అయినా వాడు కశ్మీర్ రక్తమే కదా, వేరే వాళ్ళు ఆక్రమించుకున్న మన ప్రదేశం కోసం జరిగిన వీర పోరాటం ఇది."
37,AVRODH_EP_06_TELUGU_20_PM_07AUG2020.STEREO_00:07:15.06_00:07:18.30, .,ఇద్దరి మధ్య తేడా ఏంటంటే నేను దేశం కోసం పనిచేస్తున్నాను.
38,AVRODH_EP_02_TELUGU_20_PM_07AUG2020.STEREO_00:13:08.46_00:13:10.00, ok,ఆ అంతా ఒకే.
39,AVRODH_EP_07_TELUGU_20_PM.STEREO_00:13:16.26_00:13:21.05, ಅತ್ತನು ಇಸ್ಬಿಲ್ ಕು జಿದಿನ ನೀಯದೆ న మಿಷನ್ ఆಪేಡ?,అతను హీసబుల్ కు చెందిన ఏదైనా మిషన్ ఆపాడా ?
40,AVRODH_EP_06_TELUGU_20_PM_07AUG2020.STEREO_00:06:57.11_00:07:00.31, 1.5 తెలిసిన వాడు మునిగి పోయాడు,సగం తెలిసినవాడు మునిగిపోయాడు.
41,AVRODH_EP_07_TELUGU_20_PM.STEREO_00:01:03.46_00:01:08.50, we will give our full support. Then when will this go forward as final?,"మేము మా తరఫున పూర్తి సహకారం అందిస్తాం, అయితే ఇది ఎప్పుడు ఫైనల్ గా ముందుకు వెళ్ళబోతుంది."
42,AVRODH_EP_01_TELUGU_20_PM_07AUG2020.STEREO_00:30:54.31_00:31:07.35, . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 10 . 10 . 10,మనందరకి మేలు జరగడానికి మిమ్మల్ని ఆ అల్లా ఎంచుకున్నాడు దాన్ని మీరు అదృష్టంగా గా భావించండి సిద్ధంగా ఉన్నారా.
43,AVRODH_EP_06_TELUGU_20_PM_07AUG2020.STEREO_00:16:03.46_00:16:07.50, ooo... అస్సలేదో నక్కిలీ త్యాడా తెలిటుం లేదు రుండు ఒకే లావను,"ఓహ్ అసలేదో, నకిలీ ఏదో తేడా తెలియడం లేదు రెండూ ఒకేలా ఉన్నాయి."
44,AVRODH_EP_09_TELUGU_20_PM.STEREO_00:01:43.11_00:01:46.00, I think ఇపుడు మన పీమ్ కే ఇన్న్న్న్న్ సమేం వచ్చిసంది.,ఐ థింక్ ఇప్పుడు మనం పిఏం కు ఇన్ఫర్మ్ చేసిన సమయం వచ్చేసింది.
45,AVRODH_EP_01_TELUGU_20_PM_07AUG2020.STEREO_00:09:03.51_00:09:05.05, .. సున్నితంగవనై,సున్నితంగా ఉన్నయి.
46,AVRODH_EP_01_TELUGU_20_PM_07AUG2020.STEREO_00:11:52.51_00:11:53.50, 10.,నీ ఇష్టం.
47,AVRODH_EP_01_TELUGU_20_PM_07AUG2020.STEREO_00:02:54.01_00:02:57.40," . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 10 . 10 . 10 .10 . 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10,",అసలు మీకు ఏమి అనిపిస్తుంది. మనము ఏమి చేయకపోతే బ్రతికిపోతామా?
48,AVRODH_EP_05_TELUGU_20_PM_07AUG2020.STEREO_00:11:03.11_00:11:06.10, 4 రోస్లాకు సమ్మన్దిచ్చిన మూవుమేంట్సు డీటేల్సు ఇందులో ఉన్నాయ్,నాలుగు రోజులకు సంబందించిన మూమెంట్స్ డిటేల్స్ ఇందులో ఉన్నాయి.
49,AVRODH_EP_09_TELUGU_20_PM.STEREO_00:17:24.01_00:17:30.00," lf you want to win this mission, you can't do anything else. జേహిల్",ఈ మిషన్ లో గెలుపు సాధించడం కంటే ఇంకా ఏది ఎక్కువ కాదు. స్ట్రిక్ట్ టు థ ప్లాన్ జై హింద్.
50,AVRODH_EP_07_TELUGU_20_PM.STEREO_00:17:54.51_00:17:56.10, .,సార్
51,AVRODH_EP_08_TELUGU_20_PM_07AUG2020.STEREO_00:02:46.46_00:02:49.45, .,కొద్ది రోజుల దాకా ఎలాంటి చోరబాట్లు ఉండకూడదు అంటున్నారు.
52,AVRODH_EP_01_TELUGU_20_PM_07AUG2020.STEREO_00:25:31.46_00:25:33.45, ok మిక్కింది,"ఓకే ఐ యాం కమింగ్,"
53,AVRODH_EP_08_TELUGU_20_PM_07AUG2020.STEREO_00:25:26.41_00:25:29.15, 你 వేల్లండి నేన్ ఇప్పుడే వస్తారు,"మీరు వెళ్ళండి, నేను ఇప్పుడే వస్తాను."
54,AVRODH_EP_08_TELUGU_20_PM_07AUG2020.STEREO_00:13:59.41_00:14:05.10," I am telling you again, command all teams to stand back until further communication. God bless. Out.",నేను మళ్లీ చెప్తున్నాను కమాండర్ హోల్ టీమ్స్ టు స్టాండ్ బ్యాక్ అంటిల్ ఫర్ ద కమ్యూనికేషన్ గాడ్ బ్లెస్ అవుట్
55,AVRODH_EP_01_TELUGU_20_PM_07AUG2020.STEREO_00:33:38.26_00:33:40.25, .,లాక్డ్
56,AVRODH_EP_08_TELUGU_20_PM_07AUG2020.STEREO_00:05:25.16_00:05:30.40," Sir, target is 3 km from Elos. We must cross any forward post to reach there.",సార్ టార్గెట్ ఎల్ ఓ సి నుంచి మూడు కిలోమీటర్ల లోపల ఉంది అక్కడి వరకు చేరడానికి మనం ఏదో ఒక ఫార్వర్డ్ పోస్ట్ ని క్రాస్ చేయక తప్పదు.
57,AVRODH_EP_06_TELUGU_20_PM_07AUG2020.STEREO_00:24:23.11_00:24:32.45, U.S. నింటేన్టేట్ స్టేట్స్ నీట్స్ టు మేన్టేన్ ఇత్స్ బాలంస్ ఇందు స్సబ్కంటిన్నేట్,"ఇది ఎలా నడుస్తుందో తెలుసు కదా, ద యునైటెడ్ స్టేట్స్ నీడ్స్ టు మైన్టైన్ ఇట్స్ బ్యాలెన్స్ ఇన్ ది సబ్కాటినెంట్."
58,AVRODH_EP_08_TELUGU_20_PM_07AUG2020.STEREO_00:17:56.11_00:18:08.20, I don't know how to do it. I don't know how to do it.,అబూ హఫీజ్ ని చంపకుండా మనం ఈ లక్ష్యానికి ఎటువంటి న్యాయన్ని చేకూర్చలేము. చూడు సతీష్ ఎవరు కూడా ఇలాంటి పరిస్థితి లో పడాలని కోరుకోరు బట్ దట్స్ ద థింగ్ అబౌట్ అస్
59,AVRODH_EP_01_TELUGU_20_PM_07AUG2020.STEREO_00:17:52.26_00:17:55.00," Goutham, అంతా ని చేత్రులోనే వంది.",అంతా నీ చేతిల్లోనే ఉంది గౌతమ్. హ్యాండ్లిట్
60,AVRODH_EP_08_TELUGU_20_PM_07AUG2020.STEREO_00:15:49.11_00:15:54.35, I am happy that you are with me.,మీ అందరి నుంచి ఇదే ఆశించాను ఐ యాం హ్యాపీ మీరందరూ నాతో ఉన్నందుకు
61,AVRODH_EP_02_TELUGU_20_PM_07AUG2020.STEREO_00:17:12.56_00:17:14.35, .,అలాగా.
62,AVRODH_EP_01_TELUGU_20_PM_07AUG2020.STEREO_00:25:07.41_00:25:08.30, OK Sir,"ఓకే సార్,"
63,AVRODH_EP_01_TELUGU_20_PM_07AUG2020.STEREO_00:15:03.51_00:15:05.00, Congratulations Sir.,"కంగ్రాచులేషన్స్ సార్,"
64,AVRODH_EP_09_TELUGU_20_PM.STEREO_00:21:59.51_00:22:00.55, ಮನವಿ ಕೊಂಡಿಕ್ಕಿದ.,మనం ఈ కొండ ఎక్కి దాటాలి.
65,AVRODH_EP_09_TELUGU_20_PM.STEREO_00:24:59.21_00:25:06.10, BASE కమేన్ కమేన్ టిమ్ అల్వర్ రీపోటింగ్ నో కాశుల్టీస్ ఇం క్రోస్ ఫైయం,బేస్ కమింగ్ బేస్ కమింగ్. ఫీమ్ ఆల్ఫా రిపోర్టింగ్ నో క్యజ్వాల్ట్టీస్ ఇన్ ప్రోస్ఫ్యా
66,AVRODH_EP_02_TELUGU_20_PM_07AUG2020.STEREO_00:20:16.41_00:20:21.35," lf you play this song, your enemies will run away. l'll play music, let's dance.",చూశారా మీ పాట దెబ్బకి శత్రువులు అటు నుంచి అటే పారిపోయారు ఏ మ్యూజిక్ ఆన్ చెయ్యండి డాన్స్ చేద్దాం రండి.
67,AVRODH_EP_09_TELUGU_20_PM.STEREO_00:09:17.41_00:09:19.55, 1-1 వోరు పోరున్ లేస్సి కిప్ కారుత్తి,ఆల్ఫా వన్ మూవింగ్ ఫార్వర్డ్. రేసి గివ్ కవర్.
68,AVRODH_EP_06_TELUGU_20_PM_07AUG2020.STEREO_00:20:16.16_00:20:18.20, I'll see you. Take care.,సి యు అండ్ టేక్ కేర్.
69,AVRODH_EP_09_TELUGU_20_PM.STEREO_00:24:45.01_00:24:47.00, .,ప్లీజ్ ఫాయ్యార్.
70,AVRODH_EP_06_TELUGU_20_PM_07AUG2020.STEREO_00:10:41.11_00:10:45.25, 2 వేరు వేరు ప్రపంచల్లి కలప్పకొడుదంది మున్నే ముందే డిసిడేయంకతనంబర్తా,రెండు వేరు వేరు ప్రపంచాల్ని కలపకూడదని మనం ముందే డిసైడ్ అయ్యాం కదా నమ్రత.
71,AVRODH_EP_09_TELUGU_20_PM.STEREO_00:29:39.41_00:29:46.40, I know what statement they will make. Thank you for not revealing this story.,వాళ్లు జారీ చేయబోయే స్టేట్మెంట్ ఏంటో నాకు తెలుసు తెలిసి తెలియని ఈ స్టోరీని ముందుగా ప్రచారం కాకుండా ఆపినందుకు థాంక్ యు.
72,AVRODH_EP_09_TELUGU_20_PM.STEREO_00:30:55.51_00:30:57.10, Bihar Regiment వాగ్యారు?,బాక్ టు బి అరెచ్మెంట్.
73,AVRODH_EP_01_TELUGU_20_PM_07AUG2020.STEREO_00:24:36.41_00:24:38.50," 1,2,3,4,5,6,7,8,9,10",యాహ్ లెట్స్ గో పద పద.
74,AVRODH_EP_04_TELUGU_20_PM_07AUG2020.STEREO_00:13:25.01_00:13:32.20," . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 10 . 10 . 10 . 10 . 10 . 10, 10, 10, 10, 10",ఎందుకంటే రిపోర్ట్స్లో లేని ఎన్నో విషయాలు బయట దొరుకుతాయి కాబట్టి రిపోర్ట్స్లో లేని విషయాలు వెతకడమే నా పని మేజర్.
75,AVRODH_EP_01_TELUGU_20_PM_07AUG2020.STEREO_00:12:41.26_00:12:45.05, We are trying to open a new channel for the peace of the country.,మేమేమో దేశ శాంతి కోసం కొత్త చానెల్స్ ఓపెన్ చేద్దాం అని ట్రై చేస్తున్నాం.
76,AVRODH_EP_06_TELUGU_20_PM_07AUG2020.STEREO_00:08:26.06_00:08:26.35, Lovley.,లవ్లీ.
77,AVRODH_EP_02_TELUGU_20_PM_07AUG2020.STEREO_00:22:36.51_00:22:42.30, 3 సంస్రాలు పాట్టు బిబత్సంగా పాట్టీల్ చేస్కునో కద్ది కార్పురేట్ జాబ్బలో ఇలో అంటుందా,చూడు నువ్వు ఎన్ డి ఎ లో మూడు సంవత్సరాల పాటు బీబచ్చంగా పార్టీ లు చేసుకున్నావ్ కదా కార్పొరేట్ జాబ్లో ఇలా ఉంటుందా?
78,AVRODH_EP_07_TELUGU_20_PM.STEREO_00:03:05.26_00:03:11.35," lf there are Rangers in the forward villages, lf there are Rangers, lf there are Rangers, lf there are Rangers, lf there are Rangers, lf there are Rangers, lf there are Rangers, lf there are Rangers, lf there are Rangers, lf there are Rangers, lf there are Rangers, lf there are Rangers, lf there are Rangers, lf there are Rangers, lf there are Rangers, lf there are Rangers, lf there are Rangers, lf there are Rangers, lf there are Rangers, lf there are Rangers, lf there are Rangers, lf there are Rangers, lf there are Rangers, lf there are Rangers, lf there are Rangers, lf there are Rangers, lf there are Rangers, lf there are Rangers, lf there are Rangers, lf there are Rangers, lf there are Rangers, lf there are Rangers, lf there are Rangers, lf there are Rangers, lf there are Rangers, lf there are Rangers, lf there are Rangers, lf there are Rangers, lf there are Rangers, lf there are Rangers, lf there are Rangers, lf there are Rangers, lf there are Rangers, lf there are Rangers, lf there are Rangers, lf there are Rangers, lf there are Rangers, lf there are Rangers, lf there are Rangers, lf there are Rangers, lf there are Rangers, lf there are Rangers, lf there are Rangers, lf there are Rangers, lf there are Rangers, lf there are Rangers, lf there are Rangers, lf there are Rangers, lf there are Rangers, lf there are Rangers, lf there are Rangers, lf there are Rangers, lf there are Rangers, lf there are Rangers, lf there are Rangers, lf there are Rangers, lf there are Rangers, lf there are Rangers, lf there are Rangers, lf there are Rangers, lf there are Rangers, lf there are Rangers, lf there are Rangers, lf","ఫార్వర్డ్ విలేజెస్ లో పాకిస్తానీ ఆర్మీ వాళ్ళ రేంజర్స్ ఉంటారు, రేంజర్స్ ఉన్నారు అంటే వాళ్లతో పాటు కుక్కలు కూడా ఉంటాయి."
79,AVRODH_EP_09_TELUGU_20_PM.STEREO_00:03:13.01_00:03:14.40, ma'am మీక్ ఫోను చ్చిందే,మేం మీ ఫోన్ వచ్చింది.
80,AVRODH_EP_06_TELUGU_20_PM_07AUG2020.STEREO_00:18:20.56_00:18:30.50, 10 సుఖ్యా నవుంబర రెండు వేల పాట్నాలుగ్ మీరు మీవాళు కల్సే నాలుగు రుగ్రువాదలులే చంప్పారు నేన్ ఎవర్ని మార్చిపోను ఇంక స్టాట్ హోవలేదా,తిన్సుఖీయా నవంబర్ రెండు వేల పద్నాలుగు మీరు మీ వాళ్లు కలిసి నలుగురు ఉగ్రవాదుల్ని చంపారు నేను ఎవరిన్ని మర్చిపోను ఇంకా స్టార్ట్ అవ్వలేదా.
81,AVRODH_EP_09_TELUGU_20_PM.STEREO_00:07:24.56_00:07:29.20, 2 సాల్ కార్టు సందిందింది కార్టు సందింది కార్టు సందింది కార్టు సందింది కార్టు సందింది కార్టు సందింది కార్టు సందింది కార్టు సందింది కార్టు సందింది కార్టు సందింది కార్టు సందింది కార్టు సందింది కార్టు సందింది కార్టు సందింది కార్టు సందింది కార�,అల్ఫా టు ఎంట్రింగ్ కాన్ ఫీల్డ్ టార్గెట్ నౌ ఫిఫ్టీ మిటర్స్
82,AVRODH_EP_01_TELUGU_20_PM_07AUG2020.STEREO_00:23:36.21_00:23:37.35, ..,సోహెల్.
83,AVRODH_EP_09_TELUGU_20_PM.STEREO_00:01:32.41_00:01:38.20," I say again, Jackal has landed at Alpha Billike.",జాకిల్ హస్ ల్యాండెడ్ ఆల్ఫా విల్ ఎంగేజ్ ఐ సెడ్ అగేన్ జాకిల్ హస్ ల్యాండెడ్ ఆల్ఫా విల్ ఎంగేజ్
84,AVRODH_EP_04_TELUGU_20_PM_07AUG2020.STEREO_00:19:05.21_00:19:06.40, .,అలాగే జనాబ్.
85,AVRODH_EP_02_TELUGU_20_PM_07AUG2020.STEREO_00:16:59.01_00:17:02.00, I'm the boss.,జనాబ్ ఇప్పుడు మన వాళ్ళందరూ సిద్దంగానే ఉన్నారు.
