,id,hypothesis,reference
14,AVRODH_EP_01_KANNADA_20_PM.STEREO_00:03:02.01_00:03:03.55,ಹೋಗೊಳ್ಳುವ ಮಿಯಾ,ಹೋಗೋಣ್ವಾ ಮಿಯಾ
15,AVRODH_EP_05_KANNADA_20_PM.STEREO_00:14:20.51_00:14:23.20,ನನ್ನು ಕ್ವಾಂಟ್ಯಾೆಕ್ ನಲ್ಲಿ ಅಮಗೆ ಸುದ್ದಿಸಲು ಇದೆ ಎಂ ದುೇನ ಪೂರ್ತಿ ಒಂ,ನನ್ ಕಾಂಟಾಕ್ಟ್ ನಲ್ ಒಂದು ಸುದ್ದಿ ಸಿಕ್ಕಿದೆಯೆಂದು ದಿನಾ ಪೂರ್ತಿ ಒಂದು ಡೋನಿಯರ್
16,AVRODH_EP_04_KANNADA_20_PM.STEREO_00:14:28.21_00:14:29.00,ಯಾ,ಯಾ
17,AVRODH_EP_07_KANNADA_20_PM.STEREO_00:16:31.01_00:16:35.20,ನಾವು ಕೆಲವರೂ ಕಠಿಣ ನಿ ರ್ಣಯ ತಗ್ಗೊಬ್ಬೆ ಕ ಗುತ್ತೇ ಇಂತಹ ನ ರು,ನಾವು ಕೆಲವು ಕಠಿಣ ನಿರ್ಣಯ ತಗೋಬೇಕಾಗುತ್ತೆ ಎಂಥಹ ನಿರ್ಣಯ
18,AVRODH_EP_07_KANNADA_20_PM.STEREO_00:08:26.21_00:08:29.58,ಐ ಲವ್ ಯು ಅಲ್ ವೇಸ್,ಐ ಲವ್ ಯು ಆಲ್ವೇಸ್
19,AVRODH_EP_01_KANNADA_20_PM.STEREO_00:32:31.01_00:32:38.42,ಶೇರ್ಖಾನ್ ಪೋಚೋ ಸೆಕ್ಸ್ ಜನಸಮ್ಮೆ ಅಕಿಟಿ ಮೂವೇ ಸ್ಪೂ ವೈಸು ಟ್ರೊಂಡರಮಿ೟ರ ಟಾ ಗಟೈ ಶ್ಚಯ್ಜ್ ಡಿ,ಶೇರ್ಖಾನ್ ವಾಚ್ ಯು ಸಿಕ್ಸ್ ದೇರ್ ಹ್ಯಾಸ್ ಸಮ್ ಆಕ್ಟಿವಿಟಿ ಮೂವ್ ಈಸ್ಟ್ ಮೂವ್ ಈಸ್ಟ್ ಟು ಹಂಡ್ರೆಡ್ ಮೀಟರ್ ಟಾರ್ಗೆಟ್ ಇಸ್ ಚೇಂಜ್ಡ್ ಇಟ್ಸ್ ಪೊಸಿಷನ್
20,AVRODH_EP_08_KANNADA_20_PM.STEREO_00:13:18.21_00:13:19.51,ಬೋ ಟಮಿಸ್ ಬ್ಲಾಕ್ ಔಟ್,ವಾಟ್ ಟೈಮ್ ಇಸ್ ಬ್ಲಾಕೌಟ್
21,AVRODH_EP_08_KANNADA_20_PM.STEREO_00:18:07.56_00:18:14.43,ನಮ್ಮ ವೀರ ಯೋಧರು ಯಾವ ಪರಿಸ್ಥಿ ತೆಲ್ಲೂ ಕೇಳ್ಳುಬರ್ತಾ ರೆ ಇಲಿ ಕೆೆ್ರెಯೊಬ್ಬ ರವಸೆ ಈಡಾ,ನಮ್ಮ ವೀರ ಯೋಧರು ಯಾವ ಪರಿಸ್ಥಿತಿಯನ್ನೂ ಗೆದ್ದು ಬರುತ್ತಾರೆ ಇಲ್ಲಿ ಗೆಲ್ಲೊ ಭರವಸೆ ಕೂಡ ಇದೆ
22,AVRODH_EP_04_KANNADA_20_PM.STEREO_00:19:06.01_00:19:23.08,ನಾ ಅವು ಹೇಗೆ ಕೆಲಸ ಮಾಡಬೇ ಕಿಂದ್ರೆ,ನಾವು ಹೇಗೆ ಕೆಲ್ಸ ಮಾಡಬೇಕೆಂದ್ರೆ ಕಾಶ್ಮೀರದ ಆಝದಿಯಾ ಹೆಮ್ಮೆ ಅದು ಕೇವಲ ಜೇಷೆ ಮೊಹಮ್ಮದ್ ಗೆ ಮಾತ್ರ ದೊರಕ್ಬೇಕು
23,AVRODH_EP_09_KANNADA_20_PM.STEREO_00:33:15.51_00:33:31.50,ಯಾಕೆಂದ್ರೆ ಬರಿ ನೀನೊಬ್ಬಳೇ ಸತ್ಯ ದಶನಿಗೂ ಪಂುುದವಣು,ಯಾಕೆಂದ್ರೆ ಬರಿ ನೀನು ಒಬ್ಬಳೇ ಸತ್ಯದ ಸನಿಹ ಬಂದವಳು ನಾನು ಕೊಡದಿದ್ರೆ ನಿಂಗೆ ತಡವಾಗ್ತಿತ್ತು ಆದ್ರೆ ನನಗೆ ಗೊತ್ತಿತ್ತು ಈ ಕಥೆಯನ್ನ ಹುಡಿಕೆ ಬಿಡಿತ್ತಿದ್ದೆ
24,AVRODH_EP_03_KANNADA_20_PM.STEREO_00:10:52.41_00:10:55.51,ಹೋಯಿ ರಿಪೀಡ್ ಹೊಲ್ ದ್ರೀ ಎಲಿ,ಐ ರಿಪೀಟ್ ಆಲ್ ತ್ರಿ ಎಲಿಮಿನೇಟೆಡ್
25,AVRODH_EP_09_KANNADA_20_PM.STEREO_00:16:49.11_00:16:51.44,ಎಕ್ಸ್ಪ್ಲೋಸಿವ್ನು ಇವೇ ಯಾಕುಮೆಟ್ ನೊ,ಎಸ್ಪ್ಲೋಸಿವ್ಸ್ ಇವಾಕ್ವಿವೇಟ್ ನೌ
26,AVRODH_EP_05_KANNADA_20_PM.STEREO_00:16:03.01_00:16:07.00,ಜೆಸ್ಟ್ ಲೈಕ್ ಯು ಕಾಂಡಿನ ಆಯ್ಮಾ ಲಫ್ ಹೋಯಿ,ಜಸ್ಟ್ ಲೈಕ್ ಯು ಕ್ಯಾಂಟ್ ಡಿನೋಯ್ ಮೈ ಲವ್ ಫಾರ್ ಯು
27,AVRODH_EP_09_KANNADA_20_PM.STEREO_00:28:20.01_00:28:21.54,ಧನ್ಯವಾದ,ಥಾಂಕ್ ಯು ಸರ್
28,AVRODH_EP_02_KANNADA_20_PM.STEREO_00:22:23.20_00:22:25.00,ಅನೇಕ ವರೆ ಅಂಶದ ಕಾರ್ಪೊರಿಟ್ ಜಬ್ಬೆ,ಅನೇಕ ಬಾರಿ ಅನ್ಸುತ್ತೆ ಕಾರ್ಪೊರೇಟ್ ಜಾಬ್ ಬೆಸ್ಟ್
29,AVRODH_EP_04_KANNADA_20_PM.STEREO_00:14:01.26_00:14:03.30,ಆದ್ರೆ ಇದರ ಅರ್ಥ ನಾವುನಮ್ಮ ಕೆಲಸ ಬಂಧ್ ಮರಬೇಕು,ಆದ್ರೆ ಇದರ ಅರ್ಥ ನಾವ್ ನಮ್ ಕೆಲ್ಸ ಬಂದ್ ಮಾಡ್ಬೇಕಾ
30,AVRODH_EP_02_KANNADA_20_PM.STEREO_00:03:50.01_00:03:52.20,ನಿನ್ನ ರೇಟಿ ಂಗ್ಸ್ ಮರ್ಚ್ ಬೇ ಆಫ್ ದ ರಾಪ್,ನಿನ್ನ ರೇಟಿಂಗ್ ಮಸ್ಟ್ ಬಿ ಆಫ್ ದ ರೂಫ್
31,AVRODH_EP_08_KANNADA_20_PM.STEREO_00:00:31.01_00:00:33.04,ಟೀಮ್ ಅಲ್ಫರ್ ಕ್ರಸಿಂಗ್ ಪಾಯಿ ನೈನ್ನೊಳ್ಳು,ಟೀಮೋರ್ ಕ್ರೋಸಿಂಗ್ ಪಾಯಿಂಟ್ ನೈನ್ ಸಿಕ್ಸ್ ನೈನ್
32,AVRODH_EP_01_KANNADA_20_PM.STEREO_00:16:11.11_00:16:22.20,ಕೊನ್ವಾಯನ ಫುಲ್ ಬ್ಯ ಕ್ ಮಾ ಡಲು ಹೇಳು,ಕೋನ್ವಯ್ ನ ಪುಲ್ ಬ್ಯಾಕ್ ಮಾಡಲು ಹೇಳು ನಾವು ಯಾವುದೇ ಕಾರಣಕ್ಕೂ ಇನ್ನೊಂದು ಸಂಘರ್ಷವನ್ನು ಎದುರಿಸುದು ಸಾದ್ಯವಿಲ್ಲ
33,AVRODH_EP_07_KANNADA_20_PM.STEREO_00:16:24.21_00:16:26.00,ಮೇಜಾ ವಿದೀಪ್ ಸಿ ಸ,ಮೇಜರ್ ವಿದೀಪ್ ಸಿಂಗ್ ಸರ್
34,AVRODH_EP_07_KANNADA_20_PM.STEREO_00:07:28.01_00:07:34.00,ಅಷ್ಟೊಂದೆ ನಜಿಯಲ್ಲಿ ನೀತ ಬರುತ್ತು ಏನು,ಅಷ್ಟೊಂದು ಎನರ್ಜಿ ಎಲ್ಲಿಂದ ಬರುತ್ತೋ ಏನೋ ನನ್ನ ಮಮ್ಮಿ ಹತ್ರ ಬಿಟ್ಟುಬಂದೆ
35,AVRODH_EP_05_KANNADA_20_PM.STEREO_00:14:26.21_00:14:32.20,ಶ್ರೀನಗಾರಿತ ಪ್ಲೈವೆಟಿ ಆಯರ್ ಫೇಸ್ ನಲ್ಳಿೆ ಲ್ ಯಾ ನ್ಡ್ ಹಗ್ಗುತ್ತಿ,ಶ್ರೀ ನಗರ್ ಪ್ರೈವೇಟ್ ಏರ್ ಬೇಸ್ನಲ್ಲಿ ಲ್ಯಾಂಡ್ ಆಗಿದ್ದಾರೆ ನಾನು ಏರ್ಪೋರ್ಟ್ ಮೆನಿಫೆಸ್ಟೋಸ್ ಚೆಕ್ ಮಾಡಿದ್ದೇನೆ
36,AVRODH_EP_02_KANNADA_20_PM.STEREO_00:10:50.51_00:10:57.00,ಮೇಜ್ ಜೋಶಿ ನನ್ ಟ್ರೇ ನೀನಿಂಗ್ ನ ನ್ನೆಗೆ ಕ್ಯಾಬಲ ದೇುಷದ ವೈರಿ ಗಳನ ಸದೆ ಪಡೆ೯ಲು ಕಲಿ,ಮಿಸ್ ಜೋಶಿ ನನ್ ಟ್ರೈನಿಂಗ್ ನಂಗೆ ಕೇವಲ ದೇಶದ ವೈರಿಗಳನ್ನು ಸದೆಬಡೆಯಲು ಕಳಿಸಿದೆ
37,AVRODH_EP_05_KANNADA_20_PM.STEREO_00:16:07.01_00:16:11.48,ಬೆಡಿ ಫನಿ,ವೆರಿ ಫನ್ನಿ
38,AVRODH_EP_08_KANNADA_20_PM.STEREO_00:14:41.31_00:14:46.27,ಆನ್ ಗ್ರೌಂಡ್ ಡಿಸಿ ಶನಸ್ ಪ್ಯೂರ್ಲಿ್ ಅವೃದ್ದೆ ಆ ವರನ ನಾಳು ಗೌ ರೋಶಬೇಕೋ ನ ಾವ್ ಕಾ ಯ್ ಬೆಕ್ ಆಗಿ,ಆನ್ ಗ್ರೌಂಡ್ ಡಿಸಿಷನ್ಸ್ ಪ್ಯೂರ್ಲಿ ಅವರದ್ದೇ ಅವರನ್ನು ನಾವು ಗೌರವಿಸಬೇಕು ನಾವು ಕಾಯ್ಬೇಕಾಗಿದೆ
39,AVRODH_EP_04_KANNADA_20_PM.STEREO_00:07:28.01_00:07:29.00,ಒರಿಕ್ಕ ಬಾಳೆ ಗುಂಡ್ ಸ್ಥಳದಲ್ಲಿ,ವಾಲಿಕುಂ ಸಲಾಂ
40,AVRODH_EP_05_KANNADA_20_PM.STEREO_00:01:43.51_00:01:49.00,ನಿನ್ನ ರಜೆಯ ಶಂಕ್ಷಣಾಗಿ ದೆ,ನಿನ್ನ ರಜೆ ಸ್ಯಾಂಕ್ಷನ್ ಆಗಿದೆ ನಂಗೆ ಗೊತ್ತು ನೀನು ತಾಯಿ ಜೊತೆ ಸಮಯ ಕಳೆಯಬೇಕಾಂತೀಯ
41,AVRODH_EP_04_KANNADA_20_PM.STEREO_00:09:21.38_00:09:24.49,ಇದು ಮಾಡಿ ಸುತ್ತೆ,ಇದು ಮಾಡಿಸುತ್ತೆ
42,AVRODH_EP_01_KANNADA_20_PM.STEREO_00:15:21.24_00:15:22.22,ಯಾ ಹಗಲಿಂದ ಹೀಗೆ,ಯಾವಾಗ್ಲಿಂದ ಹೀಗೆ
43,AVRODH_EP_05_KANNADA_20_PM.STEREO_00:18:00.01_00:18:07.00,ಅಲ್ಲಿ ಅದರ ಪ್ರಸೆನ್ಸ್ ಗನಫರ್ಂಕ್ ಎಂ ತೀಸಾರು ವಾ ಯುಬಲ ಅ ಬ್ಜೆ ಕ್ಟಿವ್ ಫೋ ರೋಕೌನ್ಟ ಆಫೆ,ಅಲ್ಲಿ ಅದರ ಪ್ರೆಸೆನ್ಸ್ ಕನ್ಫರ್ಮ್ ಅಂಡ್ ದೀಸ್ ಆರ್ ವೈಬಲ್ ಒಬ್ಜೆಕ್ಟಿವ್ಸ್ ಫಾರ್ ಅ ಕೌಂಟರ್ ಅಫೆನ್ಸಿವ್
44,AVRODH_EP_01_KANNADA_20_PM.STEREO_00:34:33.51_00:34:38.40,ಯಾವುದರ ಮಾ ತರತಿದ ನಂದ್ರೆ ಅಲ್ಲಿ ಇ ನ್ಟರ್ವ್ಯೂ ಕಮೀ ಧಮಕಿ ಜಸ್ತೀದೆಅನಸು,ಯಾವ ತರ ಮಾತಾಡ್ತತಿದ್ದನಂದ್ರೆ ಅಲ್ಲಿ ಇಂಟರ್ವ್ಯೂ ಕಮ್ಮಿ ಧಮ್ಕಿ ಜಾಸ್ತಿ ಇದೆ ಅನ್ಸುತ್ತೆ
45,AVRODH_EP_02_KANNADA_20_PM.STEREO_00:20:57.51_00:20:58.35,ಇಸ್ತ್ರುವಿಗಳು,ಇಷ್ಟು ಬೇಗ
46,AVRODH_EP_07_KANNADA_20_PM.STEREO_00:02:47.01_00:02:51.36,ಕವಾ ಫಾಯರ್ ನಮ್ಮನ್ನು ಬರಿ ಶತ್ರುಗಳ ಕಣ್ಣಿಂದ ರಕ್ಷಸಬೋದು ಆದ್ಗೆ ಮೈನ ಹೆಲ್ಲ,ಕವರ್ ಫೈಯರ್ ನಮ್ಮನ್ನ ಬರಿ ಶತ್ರುಗಳ ಕಣ್ಣಿಂದ ರಕ್ಷಿಸಬಹುದು ಆದರೆ ಮೈಂಡ್ ಇಂದ ಅಲ್ಲ
47,AVRODH_EP_07_KANNADA_20_PM.STEREO_00:01:08.01_00:01:14.00,ಸರಿ ನನಿಗೆ ಈ ಮೆಷನ್ ಆರೀಡಿ ಗ್ವಾಹೈಡ್ ಹೋಗಿುತ್ತು,ಸರ್ ನನಗೆ ಈ ಮಿಷನ್ ಆಲ್ರೆಡಿ ಗೋ ಹೆಡ್ ಆಗಿದೆ ನನಗೆ ನಿಮ್ಮ ಆರ್ಡರ್ ಬರೋತನಕ ಮುಂದುವರೆಯುತ್ತೆ
48,AVRODH_EP_03_KANNADA_20_PM.STEREO_00:02:25.40_00:02:27.20,ಯೋ ನೋರ್ಟ್ ಇಂದ ರೈಕ್ ಫ್ರೇಮ್ ಆಫ್ ಮೈ ಕಾದಂ,ಯುವರ್ ನಾಟ್ ಇನ್ ದ ರೈಟ್ ಫೇಮ್ ಆಫ್ ಮೈಂಡ್ ಗೌತಮ್
49,AVRODH_EP_08_KANNADA_20_PM.STEREO_00:24:39.21_00:24:43.33,ಆದ್ರೂ ನಿಮ್ಮ ಮಗ ಆರ್ಬಿ ಸೇರಿುತ್ತು ಯಾಕೆ,ಆದ್ರೂ ನಿಮ್ಮ ಮಗ ಆರ್ಮಿ ಸೇರಿದ್ರು ಯಾಕೆ
50,AVRODH_EP_01_KANNADA_20_PM.STEREO_00:25:07.11_00:25:08.30,ಸರ್,ಸರ್
51,AVRODH_EP_03_KANNADA_20_PM.STEREO_00:08:06.51_00:08:09.14,ಅಲ್ಲಿ ವೇಗವಾಡು ಓಟ್,ಅಲಿ ಬೇಗ ಓಡು ಓಡ್
52,AVRODH_EP_07_KANNADA_20_PM.STEREO_00:20:04.10_00:20:07.00,ಮತ್ತು ಯುವತರಾದ ತೀರ್ನಮ್ಮ ಭೇಟಿಯೆವ್ವ ಜೊತ ಆಗಿ,ಮತ್ತು ಇವತ್ತು ರಾತ್ರಿ ನಮ್ಮ ಭೇಟಿ ಅವರ ಜೊತೆಗೆ ಆಗುತ್ತದೆ
53,AVRODH_EP_07_KANNADA_20_PM.STEREO_00:14:40.01_00:14:46.00,ಎಕ್ಸಿಕ್ಯೂಟಿ ವಾರ್ಡರಸ್ನ ನೀಮ ಸಹಯತ್ ಕುಡ್ಲೆ ಆಪರೇಷನ್ ಉರ ಿ ಆ ರಂಭೆಸು ತವೆ,ಎಸ್ಕ್ಯೂಟಿವ್ ಆರ್ಡರ್ ಸರ್ ನಿಮ್ಮ ಸಹಿಯಾದ ಕೂಡಲೇ ಆಪರೇಷನ್ ಓರಿ ಆರಂಭಿಸುತ್ತೆವೆ
54,AVRODH_EP_05_KANNADA_20_PM.STEREO_00:17:05.51_00:17:06.00,ಇಲ್ಲಿ ಕೋಯಿನ್ಸ್ ನದರಿ,ಪಂಕಜ್ ಜಸ್ಟ್ ಲಿಸನ್ ಟು ಮಿ ಲೀಕ್ ಮಾಲ್ವಿಯವ್ರ ಆಫೀಸಿನಿಂದಲೇ ಆಗಿದು ನಾನು ಸ್ವತಹ ನೋಡಿದೆ
55,AVRODH_EP_03_KANNADA_20_PM.STEREO_00:21:13.59_00:21:20.33,ಆಮಿರು ಆಕಡೆ ತೀವರಿ ಹಿೂದೆ,ಅಮಿರ್ ಆಕಡೆ ತಿವಾರಿ ಹಿಂದೆ ಮೇಲೆ ಮೇಲೆ
56,AVRODH_EP_07_KANNADA_20_PM.STEREO_00:05:00.01_00:05:01.20,ಮತಿ ನಂದ್ ವಿಷಯ,ಮತ್ತೆ ಇನೊಂದು ವಿಷಯ
57,AVRODH_EP_09_KANNADA_20_PM.STEREO_00:20:03.41_00:20:08.50,ಹೋಡಾನ್ ಹ,ಸರ್
58,AVRODH_EP_08_KANNADA_20_PM.STEREO_00:05:24.59_00:05:28.20,ಸ ಟಾಗೆಟ್ ಎಲೋಸಿ ಯ ಮೂರು ಕಿಮೀಟರ್ ಒಳಕ್ಕೆ ಇದೆ,ಸರ್ ಟಾರ್ಗೆಟ್ ಎಲ್ ಓ ಸಿ ಯ ಮೂರೂ ಕಿಲೋಮೀಟರ್ ಒಳಗಿದೆ ಅಲ್ಲಿಗೆ ತಲುಪಲು
59,AVRODH_EP_03_KANNADA_20_PM.STEREO_00:09:00.21_00:09:02.50,ಕಮಾನಿಗಾ ತು ಮೇನೆಸ್ಟ್ ಬಿ ಫೋರ್ ದೇ ರೀಸುತ್ತ ಮಯನ್ ಫಿ,ಕಮ್ ಆನ್ ಯು ಹ್ಯಾವ್ ಟೂ ಮಿನಿಟ್ಸ್ ಬಿಫೋರ್ ದೇ ರೀಚ್ ಮೈನ್ ಫೀಲ್ಡ್
60,AVRODH_EP_08_KANNADA_20_PM.STEREO_00:12:34.59_00:12:38.58,ಕ್ಯಾಂಗ್ರೆ ಫಲಿಸ್ ಲೈಫ್ ಸ್ಟೀನಿ ಸೋರ್ನ್ ಮೆಟ್ ಫ್ಳಂ ಟಾ ಗೆ,ಕ್ಯಾಮರ ಸಿಡಿಸ್ ಲೈವ್ ಟ್ರೆವಿಸ್ ಕಾನಮೀಟರ್ ಫ್ರಮ್ ಟಾರ್ಗೆಟ್
61,AVRODH_EP_02_KANNADA_20_PM.STEREO_00:11:13.01_00:11:13.45,ಗುಡ್,ಗುಡ್ ಡೇ
62,AVRODH_EP_02_KANNADA_20_PM.STEREO_00:06:45.01_00:06:46.08,ಎತ್ತಿ ಗೆಲ್ಸ್,ಎನಿ ಥಿಂಗ್ ಎಲ್ಸ್
63,AVRODH_EP_03_KANNADA_20_PM.STEREO_00:14:38.49_00:14:42.40,ಬಲ್ಲಿಗೆ ಪೂರ್ಣ ವಿ ರಾಮ,ಅಲ್ಲಿಗೆ ಪೂರ್ಣ ವಿರಾಮ
64,AVRODH_EP_01_KANNADA_20_PM.STEREO_00:33:38.36_00:33:42.40,ಲೋಕ್ ಹನ್ಮೆ ಕೌಂಟ್ ಬಾಯಿಸ್ ತ್ರಿ ಸೊಳ್ಳು ನೂರ ನಲವತಾ ತುಳಿ,ಆನ್ ಮೈ ಕೌಂಟ್ಸ್ ಬಾಯ್ಸ್ ಥ್ರೀ ಟು ಒನ್
65,AVRODH_EP_07_KANNADA_20_PM.STEREO_00:00:39.01_00:00:43.00,ಅದನ್ನು ಬೇರೆ ಸೆಕ್ಟರಿಗೂ ಶುಪ್ ಮಾಡಲ್ಲಿ ಓರ್ಮೋಸೀನ ಇಸ್ ದಿ,ಅದನ್ನ ಬೇರೆ ಸೆಕ್ಟರ್ ಶಿಫ್ಟ್ ಮಾಡಬೇಕು ಆಲ್ಮೋಸ್ಟ್ ಇನ್ ದಿಸ್ ಡೈರೆಕ್ಷನ್
66,AVRODH_EP_05_KANNADA_20_PM.STEREO_00:10:22.01_00:10:27.00,ಮೌಲಜ್ ನೆ,ಆಲ್ ಆರ್ ಎನ್ಸುರ್ ದೇ ಅರ್ ಪ್ರಿಪೇರ್ಡ್ ಫಾರ್ ಎವರಿಥಿಂಗ್ ಆಂಡ್ ಎನಿಥಿಂಗ್
67,AVRODH_EP_03_KANNADA_20_PM.STEREO_00:13:14.01_00:13:15.37,ಯಾಸ್,ಯಸ್
68,AVRODH_EP_01_KANNADA_20_PM.STEREO_00:29:40.51_00:29:45.34,ನಮ್ಮಾತ್ರ ಟೈಂ ಇಲ್ಲ ಅಷ್ಟೊಂದು ನಾ ವಿಯನೋದರೆ ಆಗೇ ಸರಿ,ನಮ್ ಹತ್ರ ಟೈಮ್ ಇಲ್ಲ ಅಷ್ಟೊಂದು ನಾವೇನಾದ್ರೂ ಮಾಡ್ಲೇಬೇಕು ಜೈ ಹಿಂದ್ ಸರ್
69,AVRODH_EP_02_KANNADA_20_PM.STEREO_00:00:26.38_00:00:29.20,ಬಸ್ ನಿಮ್ಮೆಲ್ಲರೆ ಮೇಹರ್ ಮಾಡಿ,ಬಸ್ ನಿಮ್ಮೆಲ್ಲರಾ ಮೆಹರ್ಬಾನಿ
70,AVRODH_EP_02_KANNADA_20_PM.STEREO_00:21:18.29_00:21:20.50,ದೇ ಹೋತೆ ನನ್ಮ,ದೇವತೆ ನನ್ ಮಗಳು
71,AVRODH_EP_07_KANNADA_20_PM.STEREO_00:21:58.21_00:22:05.04,ಕೆಡಾ ಎಡ್ ಸಾಂಬ್ ಧರ್ ತಮ್ಮೆ ರೆೆ್ಟ್ ಹಿಲ್ ಮತ್,ಪೆರೇಡ್ ಸಾವಧಾನ್ ಸಮ್ನೆ ದೇಖ್ ಹಿಲ್ ಮತ್
