,reference,transcription
10,पुरुषों के स्टैंडिंग सुपर-जी में ऑस्ट्रेलिया के मिशेल गौरले ग्यारहवें स्थान पर रहे चेक प्रतियोगी ओल्डरिच जेलिनेक पुरुषों के सिटिंग सुपर-जी में सोलहवें स्थान पर रहे, पुर्शों के स्टेंडिंग सुपर जी में अस्ट्रेलिया के मिशल गॉरले 11 स्थान पर रहे। चेक प्रतियोगी ओल्डरिच जैलीनेक पुर्शों के सिटिंग सुपर जी में 16 स्थान पर रहे।
11,केवल दो हफ़्तों में अमेरिकियों और फ़्री फ़्रेंच बलों ने दक्षिणी फ़्रांस को मुक्त कर दिया था और जर्मनी की ओर बढ़ रहे थे, केवल दो हफतों में अमेरिकियों और फ्री फ्रेंच बलो ने दक्षिनी फ्रांस को मुक्त कर दिया था और चार्मिनी की ओर बढ़ रहे थे
12,ms बीमारी केंद्रीय तंत्रिका तंत्र पर असर करती है जिसमें दिमाग स्पाइनल कॉर्ड और ऑप्टिक नर्व शामिल हैं," MS बीमारी केंद्रिय तंत्रिका तंत्र पर असर करती है जिसमें दिमांग, स्पाइनल कॉर्ड और ओप्टिक नर्व शामिल है"
13,हर कोई समाज से जुड़ा होता है और ट्रांसपोर्ट सिस्टम का उपयोग करता है लगभग सभी लोग ट्रांसपोर्ट सिस्टम के बारे में शिकायत करते हैं, हर कोई समाज से जुड़ा होता है और ट्रांसपोर्ट सिस्टम का उपयोग करता है लगबक सभी लोग ट्रांसपोर्ट सिस्टम के बारे में शिकायत करते हैं
14,एक पूरी तरह से विकसित एथलीट की तरह बाघ चढ़ाई कर सकता है हालाँकि अच्छी तरह से नहीं तैर सकता है बड़ी दूरी तक छलांग लगा सकता है और एक शक्तिशाली मनुष्य के पाँच गुना बल के साथ खींच सकता है," एक पूरी तरह से विकसित एथलिट की तरहा बाग चड़ाई कर सकता है, हाला कि अच्छी तरह से नहीं तेर सकता है, बड़ी दूरी तक छलांग लगा सकता है, और एक सक्तिशाली मनस के पांच गुना बल के साथ खिंच सकता है."
15,विशेष रूप से सवाना पर बेहतरीन अफ़्रीकी वन्य जीवन को संपूर्ण रूप से देखने के लिए आमतौर पर सफ़ारी शब्द का उपयोग किया जाता है, विशेश रूप से सवाना पर बिहतरीन अफलीगी वन ने जीवन को संपुन रूप से देखने के लिए आम तोर पर सफारी शब्द का उपयोग किया जाता है
16,गंभीर मौसम किसी भी खतरनाक मौसमी घटना के लिए वर्गीय शब्द है जिसमें नुकसान गंभीर सामाजिक व्यवधान या मानव जीवन की हानि की संभावना है, गंबीर मौसम किसी भी खतरनाक मौसमी गटना के लिए वरगीय सब्द है जिसमें नुकसान गंबीर सामाजिक विवदान या मानव जीवन की हानी की संभावना है
17,हालांकि यह अकेला नहीं है प्रयोग करना और प्रयोग एक ऐसा परीक्षण होता है जिसका इस्तेमाल करके एक या इससे ज़्यादा संभावित परिकल्पनाओं को ख़त्म करने सवाल करने और अवलोकन करने से भी वैज्ञानिक शोध को मार्गदर्शन मिलता है, हाला कि यह अकेला नहीं है प्रयोग करना और प्रयोग एक ऐसा परिक्षण होता है जिसका इस्तेमाल करने एक या इससे जादा संभावित परिकल्पराओं को खत्व करने के सबाल करने और अबलोकन करने से ही बैज्यानिक सूध को मार्गद्रशन मिलता है
18,कैल्शियम और पोटैशियम जैसे तत्वों को धातु माना जाता है बेशक चांदी और सोने जैसी धातुएं भी हैं," केलसियम और पोटेसियम जैसे तत्वों को दातू माना जाता है, बेशक चांदी और सोने जैसी दातू एबी है।"
19,हॉट चॉकलेट बेल्जियम के मानकों पर बनी है फलों का जूस महंगा है लेकिन बहुत अच्छा है, होट चॉकलेट बिल्जियम के मानको पर बनती है। फॉलो का जूस महंगा है लेकिन बहुत अच्छा है।
20,जिस समय घटनाएँ हुई उसके युग को सामान्य रूप से यूरोप के इतिहास में 11वीं 12वीं और 13वीं सदी ad 1000-1300 में यूरोपियन इतिहास के उच्च मध्य युग की अवधि के रूप में बताया जाता है," जिस समय घटनाए हुए उसके यूग को सामान्य रूप से यूरोग के इतिहास में ग्यारवी, बारवी और तेरवी सदी में यूरोपियन इतिहास के उच मद्यव यूग की अवधी के रूप में बताया जाता है"
21,कुछ लोगों ये सोचते थे की कि वह सही था लेकिन बहुत से लोग इसके विपरीत मानते थे; की सौर मंडल सूर्य और यहां तक कि अन्य सितारों सहित पृथ्वी के चारों और चक्कर लगता था ।, कुछ लोग यह सोचते थे कि यह सही था लेकिन बहुत से लोग इसके विपरित मानते थे कि सोर मंडल सुर्य और यहां तक कि अन्य सितारे सही पृथवी के चारो और चक्कर लगाता था
22,यदि आप केवल शिपबोर्ड भ्रमण का उपयोग करके किनारे तक जाते हैं तो आपको एक अलग वीज़ा की आवश्यकता नहीं होगी 2009 तक, यदि आप केवल शिब बोर्ड प्रमन का उपयोग करके किनारे तक जाते हैं तो आपको एक अलग वीजा की अवशक्ता नहीं होगी 2009 तक
23,यहूदी और गैर-यहूदी की तरह अभी भी ऐसे कई पुरुष और महिलाएं जीवित हैं जो उस समय बचने में सफल रहे और कई जिनके प्रियजनों को मार दिया गया या उनके मरने तक उनसे काम करवाया गया, यहूदी और गैर यहूदी की तरह अभी भी ऐसे कई पुरुष और महिलाएं जीवित हैं जो उस समय बचने में सफल रहे और कई जिनके प्रियजनों को मार दिया गया या उनके मरने तक उनसे काम करवाया गया।
24,इटैलियन भी रोज़ाना इस्तेमाल होने वाली भाषा है जिसे राज्य में काम करने वाले अधिकांश लोग उपयोग में लाते हैं जबकि लेटिन का धार्मिक रस्मों में इस्तेमाल किया जाता है, इटालियन भी रोजाना इस्तेमाल होने वाली भाषा है जिसे राज में काम करने वाले अधिकांस लोग उपयोग में लाते हैं जबकि लेटिन का धार्मिक रस्मों में इस्तेमाल किया जाता है
25,लोग यह अनुमान नहीं लगा सकते हैं कि घर लौटने वाले यात्रियों के लिए धैर्य और समझ भी आवश्यक है, लोग या नुमान नहीं लगा सकते हैं कि गर लोटने वाले यात्रियों के लिए धैर्य और समझ भी आवश्यक है
26,उन्होंने अफवाहों को राजनीतिक बकवास और मूर्खतापूर्ण कहा, कि उन्होंने नक्वाओ को राजनी तिक बकवा सुर्मुख तप मौका हुआ है
27,इंटरनेट लोगों और अंतर-परस्पर संचार दोनों के तत्वों को मिलाता है, इंटरनेट लोगों और अंतर परस्पस संजाद दोनों के तत्मों को मिलाता है
28,तकनीकी निर्धारण की ज़्यादातर व्याख्याएं दो सामान्य विचारों के बारे में बताती हैं तकनीकी विकास पर सांस्कृतिक या राजनीतिक असर का कोई भी प्रभाव नहीं पड़ता है और परिणामस्वरूप सामाजिक रूप से अनुकूलित होने के बजाय वह तकनीक निहित समाजों को प्रभावित करती है, तक्निकी निर्धारन की ज्यादातर व्याख्याएं दो समान्य विचारों के बारे में बताती हैं तक्निकी विकास पर सांस्किर्तिक या राजनितिक असर का कोई भी परभाव नहीं पड़ता है और परिणाम सवरूप समाजिक रूप से अनुकूलित होने के बजाए वह तक्
29,केवल दो हफ़्तों में अमेरिकियों और फ़्री फ़्रेंच बलों ने दक्षिणी फ़्रांस को मुक्त कर दिया था और जर्मनी की ओर बढ़ रहे थे, केवल दो हफ्तों में अमरीकियों और फ्री फ्रेंच बलों ने टक्चिन फार्श को मुक्त कर दिया था और जर्मानी के ओर बढ़ रहे थे।
30,यूनिवर्सिटी ऑफ़ डंडी के प्रोफ़ेसर पामेला फ़र्ग्यूसन लिखते हैं अगर संदिग्धों के फ़ोटो आदि प्रकाशित होते हैं तो पत्रकारों को यह ख़तरनाक मार्ग पर चलना लगता है, University of Dundee के प्रोफेसर पामेला फ्यूमर्सन लिखते हैं अगर संदिग्दों की फोटो आदी प्रकाशत होती है तो पत्रकारों को यह खतरनाक मार्क पर चलना लगता है
31,उनका सिंगापुर के उप-प्रधान मंत्री वोंग कान सेंग ने स्वागत किया और उन्होंने सिंगापुर के प्रधानमंत्री ली सिएन लूंग के साथ व्यापार और आतंकवाद के मामले पर बातचीत की, उनका सिंगापूर के उप प्रदान मंतरी वोंग कान सेंग्ग ने स्वागत किया और उन्होंने सिंगापूर के प्रदान मंतरी ली सियेन लूँ के स्थात वियोप्यापार और आतंकवात के मामले पर बचित की
32,विखंडन बम इस सिद्धांत पर काम करता है कि कई प्रोटॉन और न्यूट्रॉन वाले एक नाभिक को एक साथ रखने के लिए ऊर्जा लगती है, विखंडन बम इस सिधान्त पर काम करता है कि कई प्रोटोन और न्यूट्रोन वाले एक नाभिक को एक साथ रखने के लिए उर्जा लगती है
33,ऐसा माना जाता है कि पेरिस के निवासी अहंकारी असभ्य और अभिमानी होते हैं, ऐसा माना जाता है कि पैरिस के निवासी अहांकारी असब्दे और अभिमानी होते हैं
34,1963 में बांध बनने के बाद मौसमी बाढ़ जो पूरे नदी में तलछट फैला देगी वह रुक गई थी, 1963 में बाद बनने के बाद मौसमी बाद जो पूरे नदी में थलचट फैला देगी वे रुग गई थी
35,यह ऑरोरा बोरेलिस को देखने का एक अच्छा अवसर प्रदान करता है क्योंकि आकाश में उस समय अंधकार सा ही रहेगा, यह आरोरा बोरेलिस को देखने का एक अच्छा अवसर प्रधान करता है क्योंकि आकाश में उस समय अंदकार साही रहेगा
36,यह शहर देश के बाकी शहरों से अलग है क्योंकि यह किसी अफ्रीकी शहर की बजाय अरब शहर लगता है, यह शहर देश के बाकी शहरों से अलग है क्योंकि यह किसी अफरीकी शहर की बजाए अरब शहर लगता है
37,पुलिस अधीक्षक चंद्र शेखर सोलंकी ने कहा कि आरोपी ढके हुए चेहरे के साथ अदालत में पेश हुए थे, पुलिस अदीचक चंदर शेकर सुलंकी ने कहा कि आरूपी ढखे हुए चेहरे के साथ अजालस में पेश हुए थे
38,ज़्यादा परंपरागत चर्चों में ईस्टर सप्ताहांत में शनिवार रात को ईस्टर विजिल का आयोजन किया जाता है जिसमें लोग क्रिस के पुनर्जन्म का उत्सव मनाने के लिए आधी रात के समय उत्सव मनाना शुरू करते हैं, ज्यादा परंपरागत चर्चु में इश्टर सप्ताहन्द में शनिवार रात को इश्टर विजिल का आयजन किया जाता है जिसमें लोग किरिश के पुन जर्णन का उत्सव मनाने के लिए आधी रात के शमे उत्सव मनाना सुरू करते हैं
39,29 वर्षीय डॉ मलार बालासुब्रमण्यम सिनसिनाटी के उत्तर में लगभग 15 मील की दूरी पर एक उपनगर ब्लू ऐश ओहियो में मिले जो एक टी-शर्ट और अंडरवियर में सड़क के किनारे बहुत अधिक नशे की हालत में जमीन पर पड़े थे," 29 वर्षिय डॉक्टर मलाल बाला सुब्रमन्यम सेंसिनाटी के उत्तर में लगबग 15 मिल की दूरी पर एक उपनगर ब्लू एश ओहियों में मिले, जो एक टीशर्ट और अंडरवियर में सडब के किनारे बहुत अधिक नशे की हालत में जमीन पर पड़े थे।"
40,बाद में उन्हें कैम्ब्रिज में एडेनब्रुक के अस्पताल में स्थानांतरित कर दिया गया, बाद में उन्हें कैम्ब्रीज में एडन रूप के अस्पताल में स्थानांत्रित कर दिया गया।
41,तीसरी शताब्दी ईसा पूर्व में मिस्रियों द्वारा निर्मित ग्रेट पिरामिड मृत फिरौन का सम्मान करने के लिए निर्मित कई बड़ी पिरामिड संरचनाओं में से एक है, तीसरी शताब्दी ईसा पूर्व में मिस्रियों द्वारा निर्मित ग्रेट पिरामिड मिर्थ फिरौन का सम्मान करने के लिए निर्मित कई बड़ी पिरामिड संचारनाओं में से एक है।
42,महिलाएं यह अनुशंसा की जाती है कि कोई भी महिला यात्री वास्तविक वैवाहिक स्थिति के बावजूद कहती है कि वह विवाहित है, महिलाए या अनुशेंशा की जाती है कि कोई भी महिलायात्री वास्तविक विवाई स्थिती के बावजूत कहती है कि वो विवाईत है।
43,भवनों की परेड जिसने हांगकांग की स्कायलाइन को चमचमाते बार चार्ट की तरह बनाया है उसने विक्टोरिया हार्बर के पानी की मौज़ूदगी को देखने लायक बनाया है, भवनो की परेट जिसने हॉंग कॉंग की स्काइलाइन को चमचमाते बार चार्ट की तरह बनाया है उसने विक्टोरिया हारबर के पानी की मौजूदगी को देखने लायक बनाया है
44,गंभीर मौसम किसी भी खतरनाक मौसमी घटना के लिए वर्गीय शब्द है जिसमें नुकसान गंभीर सामाजिक व्यवधान या मानव जीवन की हानि की संभावना है," गंबीर मौसम किसी भी खतरनाक मौसमिंग घटना के लिए वर्गिय शब्द है जिसमें नुकसान, गंबीर सामाजिक व्यवधान या माना जीर्वन की हानी की संभावना है।"
45,स्प्रिंगबोक्स के लिए इसने पांच-मैचों की हार का सिलसिला समाप्त कर दिया, स्प्रिंग बॉक्स के लिए इसने पांच मेंचों की हार का सिलसिला समाप्त कर दिया
46,लोग अब कंप्यूटर स्क्रीन पर संदेश लिखते हैं शार्पनर का उपयोग करने की आवश्यकता नहीं पड़ती, लोग आप कंप्यूटर स्क्रीन पर संदेश लिखते हैं सार्पनर का उपयोग करने की आवसत्ता नहीं पड़ती
47,हांगकांग द्वीप हांगकांग के क्षेत्र को उसका नाम देता है और यह वह स्थान है जिसे कई पर्यटक मुख्य केंद्र बिंदु मानते हैं, हॉंकॉंग द्वीप हॉंकॉंग के एक शेत्र को उसका नाम देता है और ये वैस्तान है जिसे कई प्रियटक मुख्य केंदर बिंदू मानते हैं
48,तीसरी शताब्दी ईसा पूर्व में मिस्रियों द्वारा निर्मित ग्रेट पिरामिड मृत फिरौन का सम्मान करने के लिए निर्मित कई बड़ी पिरामिड संरचनाओं में से एक है, तीसरी सताब्दी इसापूर्व में मिस्रियो द्वारा निर्मित ग्रेट पिरामिड मृत फिरोन का सम्मान करने के लिए निर्मित कई बड़ी पिरामिड सन्रचनाओं में से एक है।
49,जैसे-जैसे ग्रीक का ज्ञान घटता गया पश्चिम ने खुद को अपनी ग्रीक दार्शनिक और वैज्ञानिक जड़ों से कटा हुआ पाया," जैसे जैसे ग्रीक का ज्ञान घटता गया, पस्तिम ने खुद को अपनी ग्रीक, दासनिक और वैज्ञानिक जड़ों से कटा हुआ पाया।"
50,यह शहर देश के बाकी शहरों से अलग है क्योंकि यह किसी अफ्रीकी शहर की बजाय अरब शहर लगता है, यो शहर देश के बाकी शहरों से अलग है क्योंकि यो किसी अफरीकी शहर की बजाए अरब शहर लगता है
51,प्राचीन संस्कृतियों और जनजातियों ने दूध बाल मांस और चमड़े को अपनी आसान पहुंच में बनाए रखना शुरू कर दिया," प्राचिन संस्कृतियों और जनजैतियों ने दूद, बाल, मांस और चम्डे को अपनी आसन पहुंच में बनाय रखना शुरू कर दिया।"
52,समाजीकरण के महत्व को स्पष्ट करने के लिए इस्तेमाल किए जाने वाले सबसे आम तरीकों में से कुछ बच्चों के दुर्भाग्यपूर्ण मामलों को आकर्षित करना है जो बड़े होने के दौरान वयस्कों द्वारा उपेक्षित नहीं बल्कि उपेक्षा दुर्भाग्य या दुर्व्यवहार के माध्यम से होते थे, समाजी करन के महत्व को इश्पष्ट करने के लिए इस्तेमाल किये जाने वाले सबसे आम तरीकों में से कुछ बच्चों के दुर्भाग्य पुर्ण मामलों को आकर्षित करना है। जो बड़े होने के दवरान वैस को द्वारा उपेक्षित नहीं बलकि उपेक्षा दुर्भाग्य या दुर्वैवार के माध्यम से होते थे।
53,अक्टूबर में शुरू हुए व्यापक शासन विरोधी प्रदर्शनों के लिए आयोग का गठन मार्टेली की प्रतिक्रिया स्वरूप हुआ था, अक्टूबर में शुरू हुए व्यापक शासन विरोधी प्रधर्शनों के लिए आयोग का घटन माटेली की प्रतिक्रिया स्वरूप हुआ था।
54,एक सामान्य लोकप्रिय डिनर विशेष रूप से गर्मी के मौसम में पा एम्बे ओली है ब्रेड के साथ ऑलिव ऑयल टमाटर और कोई भी उपलब्ध रुचिकर सामग्री जैसे पनीर ट्यूना मछली आदि," एक सामान्य लोक प्रिय डिनर विशेश रूप से गर्मी के मौसम में पा एम्बे ओली है, ब्रेट के साथ ओलिब ओयल, टमाटर और कोई भी उपलब्द रुचिकर सामगरी जैसे पनीर, क्यूना, मचली आदी"
55,चीज़ों पर कुछ बनाकर या खरोंच कर इस जगह को नुक़सान न पहुंचाएं, चीजों पर कुछ बना कर या खरोच कर इस जगह को नुखसान न पहुँचाएं
56,यूरोप एक ऐसा महाद्वीप है जो अपेक्षाकृत छोटा है लेकिन इसमें कई स्वतंत्र देश हैं सामान्य परिस्थिति में कई देशों की यात्रा करने का मतलब कई बार वीज़ा आवेदन और पासपोर्ट कंट्रोल की प्रक्रिया से गुज़रना है, यूरोप एक ऐसा महादिप है जो अपेक्या क्रुद छोटा है लेकिन इसमें कई स्वतंत्र देश है सामान्या परिस्थिति में कई देशों की जात्रा करने का मतलब कई बार वीजा आबेदन और पासपोर्ट कंट्रोल की पक्रिया से गुजरना है
57,महिलाएं यह अनुशंसा की जाती है कि कोई भी महिला यात्री वास्तविक वैवाहिक स्थिति के बावजूद कहती है कि वह विवाहित है, महिलाएं यह अनुसंसा की जाती है कि कोई भी महिलायात्री वास्तविक विवाय के स्थिति के बावजूद कहती है कि वह विवायत है
58,उनका सिंगापुर के उप-प्रधान मंत्री वोंग कान सेंग ने स्वागत किया और उन्होंने सिंगापुर के प्रधानमंत्री ली सिएन लूंग के साथ व्यापार और आतंकवाद के मामले पर बातचीत की, उनका सिंगापूर के उपरधान मंतरी वोंग कान सेंग ने स्वागत किया और उन्होंने सिंगापूर के परधान मंतरी ली सियेन लुंग के साथ वैपार और आतंकवाद के मामले पर बातचीत की
59,इसलिए यह माना जा रहा है कि नोटेशन को सिर्फ़ एक लेबल के रूप में जोड़ा गया था, इसलिए यह माना जा रहा है कि notation को सिर्फ एक level के रूप में जोड़ा गया था
60,आपके हाथों की नमी बाहरी परतों के साथ क्रिया करेगी जो अजीब महसूस करेगी और एक तरह का आवरण बनाएगी, आपके हाथों की नमी बाहरी पर्तों के साथ क्रिया करेगी जो अजीब महसूस करेगी और एक तरह का आवरन बनाएगी।
61,ऐसी कोई वैश्विक परिभाषा नहीं है जिसके लिए निर्मित सामान एंटीक होते हैं कुछ कर एजेंसियां 100 साल से पुराने सामान को एंटीक के तौर पर परिभाषित करती हैं, ऐसी कोई वैश्विक परिभाशा नहीं है जिसके लिए निर्मित समान एंटीक होते हैं. कुछ कर एजिन्सिया सो साल से पुराने समान को एंटीक के तोर पर परभाशित करती हैं.
62,सबसे नज़दीकी सिरे पर क्रस्ट की मोटाई करीब 70 किलोमीटर है और सबसे दूर के सिरे पर यह 100 किलोमीटर है, सबसे नज़दी की शिरे पर क्रिस्ट की मोटाई करीब 70 किलोमेटर और सबसे दूर के शिरे पर 100 किलोमेटर है
63,लोग अब कंप्यूटर स्क्रीन पर संदेश लिखते हैं शार्पनर का उपयोग करने की आवश्यकता नहीं पड़ती, लोग अब कम्प्यूटर स्क्रीन पर संदेश लिखते हैं शॉपनर का उप्योग करने की आवशक्ता नहीं पड़ती
64,चांद की सतह चट्टानों और धूल से बनी है चांद की बाहरी परत को क्रस्ट कहते हैं," चांद की सतह चटानों और धूल से बनी हैं, चांद की बाहरी परत को क्रस्ट कहते हैं।"
65,हमारे ग्रह की नदियों से महासागरों में जाने वाले पानी का 20% हिस्सा अमेज़न से आता है, हमारे ग्रह की नदियों से महासागरों में जाने वाला पानी का 20% हिस्सा अमेजन से आता है।
66,सुंदरबन दुनिया का सबसे बड़ा तटीय मैंग्रोव क्षेत्र है जो तट से बांग्लादेशी और भारतीय पहाड़ी क्षेत्र में 80 किमी 50 मील तक फैला हुआ है।, सुन्दर बन दुनिया का सबसे बड़ा तटीय मैंग्रोव छेत्र है जो तट से बांगलादेशी और भारतीय पहाड़ी छेत्र में 80 किलोमेटर 50 मील तक फैला हुआ है।
67,इसी तरह पुरुषों के लिए घुटनों को ढंकने वाले ट्राउज़र पहनना ज़रूरी है, इसी तरह पुर्शों के लिए गुटनों को ढखने वाले ट्राउजर पहनना ज़रूरी है
68,पुरुषों को दृढ़ता से नकारें और अपनी बात पर बेहिचक अड़ी रहें सांस्कृतिक अंतरों के होने या नहीं होने से यह सही नहीं हो जाता!, पुरुषों को दिर्धिता से नकारें और अपनी बात पर बेहिचक अडी रहें। सांस्कृतिक अंतरों के होने या नहीं होने से यह सही नहीं हो जाता।
69,यहूदी और गैर-यहूदी की तरह अभी भी ऐसे कई पुरुष और महिलाएं जीवित हैं जो उस समय बचने में सफल रहे और कई जिनके प्रियजनों को मार दिया गया या उनके मरने तक उनसे काम करवाया गया, यहूदी और गैर यहूदी की तरह अभी भी ऐसे कई पुरुष और महिलाएं जीवित हैं जो उस समय बचने में सफल रहे हैं और कई जिनके प्रिय जनों को मार दिया गया या उनके मरने तक उनसे काम करवाया गया
