,reference,transcription
10,"""15મી ઓગસ્ટ 1940નાં રોજ સાથી દળોએ ફ્રાન્સના દક્ષિણ ભાગ ઉપર હુમલો કર્યો હતો આક્રમણને ""ઓપરેશન ડ્રેગૂન"" તરીકે ઓળખવામાં આવ્યુ  હતું.", 15 ઓગસ્ટ 1940 ના રોજ સાથી દળોએ ફ્રાન્સના દક્ષિન ભાગું પર હુંલોકર્ય હતુ આક્રમ મળને ઓપ્રેશન ડ્�
11,વનસ્પતિઓ ફોટોસિન્થેસિસ દ્વારા સૂર્યમાંથી પોતાનો ખોરાક બનાવે છે તે છાંયડો પણ આપે છે, વનસ્પત્યો ફોટોસિંથેસીસ દ્વારા સૂરીયમાંથી પોતાનો ખોરાક બનાવે છે તે છાયડો પણ આપે છે
12,1537માં અસુનસિયોનની સ્થાપના થઈ ત્યારથી પેરાગ્વે તેના ઘણા સ્વદેશી ચારિત્ર્ય અને ઓળખને જાળવી રાખવામાં સફળ રહ્યું, પંદર સોને સાડત્રિસમાં અસુણની સીયોનની સ્થાપ્ના થાય ત્યારથી પેરાગવે તેના ગણા પ્રસ્વદે�
13,તેમણે આ કાપમાટે કોઈ આંકડો નક્કી કર્યો ન હતો અને કહ્યું હતું કે તેઓ ચીનના આર્થિક ઉત્પાદનથી નક્કી થશે, તેમણે આ કાપ માટે કોઈ આકડો નકી કર્યો ન હતો અને કહીયો હતુ કી તેઓ ચીનના આર્થિક ઉત્પદંધી નકી 
14,તે જ રીતે સ્કેન્જેનના વિઝા હોય તો તમારે સ્કેન્જેનનો સભ્ય હોય તે દરેક દેશ માટે અલગથી વિઝા મેળવવાની અરજી કરવી જરૂરી નથી જેથી સમય નાણાં અને પેપરવર્કની બચત થાય છે, તેજ રીતે સ્કેન્જેનના વીજા હોય તો તમારે સ્કેન્જેનનો સભ્ય હોયતે દરેક દેશ માટે અલગથી વીજ�
15,આ કાંપ રેતીના સ્તંભ અને કિનારાઓ બનાવવા માટે જરૂરી હતો જે જંગલી જીવોના રહેઠાણ તરીકે કાર્ય કરતો હતો, આ કાપ્રેતેન સ્તામબને કિનારાઓ બનાવાં માટે જરૂરી હતો જે જંગ્લી જીઓના રેઠણ તરીકે કાર્ય ક
16,બ્લૉગિંગ એ એવું સાધન છે જે સહયોગ કરવાને પ્રેરણા આપે છે અને વિદ્યાર્થીઓને શાળાના પારંપરિક શિક્ષણથી વધીને શીખવા માટે પ્રોત્સાહન આપે છે, બ્લોગિંગ એ એવું સાધન છે જે શહયોગ કરવાને પ્રેણા આપે છે અને વેધ્યાર્ખીઓને શારાના પરંપરિ�
17,ડનલેપ બ્રોડસાઇડના 25 દસ્તાવેજો હજુ પણ અસ્તિત્વધરાવતા હતા તે સૌથી જૂની વર્તમાન નકલો છે મૂળ હસ્તલિખિત નકલ બચી નથી, ડનેલેપ બ્રોડ સાડના 25 તસ્તાવેજુ હજું પણ અસ્થિતું ધરાવતા આથા તે સૌથી જુની વર્તમાન નકલો છે
18,"મધ્ય યુગના અંત તરફ,પશ્ચિમ યુરોપિયન દેશોએ તેમની પોતાની શૈલી વિકસાવવાનું શરૂ કર્યું. આંદોલનના પરિણામે તે સમયનો એક સૌથી મોટો વિકાસ એ હતો કે,લોકો કપડાં પહેરવા માટે બટનોનો ઉપયોગ કરવા લાગ્યા", મદ્ય યુગના આંદ તરફ પચ્ચિમ ઈરોપ્યન દેશોએ તેમને પોતાની શેલી વિક્ષાવવાનું શરૂ કર્યું આંદોલન્ના પરિણામે તે સમયનો એક સૌથી મોટો વિકાસ એ હતો કે લોકો કપડા પેહરવા માટે બટુનોનો ઉ�
19,"જોકે આ યોજનાઓ લગભગ રાતોરાત રદ થઈ ગઈ હતી જ્યારે સોવિયેત યુનિયનની રેડ આર્મીના 8,00,000થી વધુ સૈનિકો રિગા શાંતિ સંધિ સોવિયેત-પોલિશ કરાર અને અન્ય એકપક્ષીય તથા અનેક-પક્ષીય એમ બન્ને પ્રકારની સંધિઓનું ઉલ્લંઘન કરીને પોલૅન્ડના પૂર્વી પ્રદેશો પર આક્રમણ કર્યા પછી બેલારુસિયન તથા યુક્રેનિયન મોરચામાં પ્રવેશ્યા અને તેની રચના કરી", જોકે આ યોજ્નાઓ લગબગ રાતો રાત રધુ થઈ ગે અથી જ્યારે સોવિયત યુન્યાની રેડ આર્મિના આઠ લાગતી  મોર્ચામાં પ્રવેસ્યા અને તેની રચ્ન કોરી
20,"""આખી રાત 150 થી 200 નકલો બનાવવામાં આવી હતી જે હવે ""ડનલેપ બ્રોડસાઇડ્સ"" તરીકે ઓળખાય.", આખીરાત 150 થી બસોનકલું બનાવામાં આવીહતી જીએવે ડંલેપ બ્રોડ્ન સાઇડ્સ તરીકે ઉળખાય
21,આ દંપતી પોતાના માટે બાળકને દત્તક લેવાની યોજના બનાવવાનું પસંદ કરી શકે છે, આ દંપતી પોતાના માટે બાળકોને દતક લેવાની યોજના બનાયાનું પશન કરી શકે છે
22,પ્લિટ્વાઇસ રાષ્ટ્રીય ઉદ્યાનમાં ગીચ જંગલો છે જેમાં મુખત્વે બીચ સ્પ્રૂસ અને ફરના વૃક્ષો છે અને આલ્પાઇન તથા મેડિટરેનિયન વનસ્પતિઓનું મિશ્રણ છે, પ્લીટ વાઈસ રાષ્ડીઓ ઉદ્ધાનમાં ગીચ જંગલો છે જેમાં મોખ્ય ત્વે બીચ સ્પ્રુસ અને ફર્ના વ્ર�
23,આ દસ્તાવેજ લિક અનુસાર 1967 ના મધ્ય પૂર્વ યુદ્ધ પહેલા સરહદો પર આધારિત સરહદ વિવાદનો ઉલ્લેખ કરશે જે પેલેસ્ટાઇન ઈચ્છે છે, આ દસ્તાવેજ લીક અનુસાર ઓગ્ણિસોને સાડસાઠના મદ્યપૂર્વ યુદ્દ પહેલા સરહદો પર આદારે સરહદ વ
24,લોકો હવે કમ્પ્યુટર સ્ક્રીન પર મેસેજ લખે છે ક્યારેય શાર્પનરની નજીક આવવાની નથી, લોકો હવે કમ્પ્યુટર સ્ક્રીન પર મેસેજ લખે છે ક્યાર એ શાપ્નરની નજીક આવાની નથી
25,આ બંધારણનો રેશિયો સંપૂર્ણ સંખ્યાનો ગુણોત્તર મેળવવા માટે બાર દ્વારા વિભાજીત કરતાં તેથી 3:2 હોવાનું કહેવાય છે, આ બંદારણનો રીશ્ય સંપૂર્ન સંખ્યાનો ગુણોત્તર મેળાં માટે બાર દ્વારા વિભાશીત કરતાથી થી �
26,દરેક વંશ ની વચ્ચે વિભાજિત પ્રાંતોનો અસ્થિર યુગ હતો આ સમયગાળાઓમાં સૌથી વધુ જાણીતું ત્રણ રાજ્યોનો યુગ હાન અને જિન વંશ વચ્ચે 60 વર્ષથી ચાલી રહ્યો હતો, દરેક વંશની વચ્ચે વિભાજિત પ્રાંતોનો અસ્થિર યુગ હતો આ સમય ગાળાઓમાં સોથી વધુ જાણીતુ ત્ર�
27,દરેક વ્યક્તિ સમાજનો હિસ્સો બને છે અને પરિવહન પ્રણાલીઓનો ઉપયોગ કરે છે પરિવહન પ્રણાલી વિશે લગભગ દરેકની ફરિયાદ હોય છે, દરેક વ્યક્તિ સમાજનો હિસ્તો બને છે અને પરિવહન પ્રણાલીઓનો ઉપયોગ કરે છે પરિવહન પ્રણાલી વ�
28,ન્યાય અને લોકશાહી માટે હૈતીયન સંસ્થાએ એવા સ્વતંત્ર અભ્યાસોનો ઉલ્લેખ કર્યો છે કે જે હૈતીમાં અજ્ઞાત રીતે રોગ લાવતી નેપાલીસ યુએન પીસકીપિંગ બટાલીયનનું સૂચન કરે છે, ન્યાય અને લોખ્ષાહી માટે હેતીયન સંસ્થાય એના સ્વતંત્રા અભ્યાસોનો ઉલેખ કર્યો છે જે હેતીમાં અગ્ણાત રીતે રોગ લાવતી નેપાલિશ યુએન પીસકીપિંગ બટાલિયનનું સૂચન કરે છે
29,"જોકે આ યોજનાઓ લગભગ રાતોરાત રદ થઈ ગઈ હતી જ્યારે સોવિયેત યુનિયનની રેડ આર્મીના 8,00,000થી વધુ સૈનિકો રિગા શાંતિ સંધિ સોવિયેત-પોલિશ કરાર અને અન્ય એકપક્ષીય તથા અનેક-પક્ષીય એમ બન્ને પ્રકારની સંધિઓનું ઉલ્લંઘન કરીને પોલૅન્ડના પૂર્વી પ્રદેશો પર આક્રમણ કર્યા પછી બેલારુસિયન તથા યુક્રેનિયન મોરચામાં પ્રવેશ્યા અને તેની રચના કરી", જોકે આ યોજ્નાઓ લગભગ રાતો રાત રદથઈ હતી જ્યારે સોવિયત યુનિયન રેડ આર્મીના આંઠ લાકથી વધુ સ
30,તમારા હાથ પરનો ભેજ બાહ્ય સ્તરો સાથે પ્રતિક્રિયા આપશે જે રમૂજી લાગશે અને એક પ્રકારનું કવચ બનાવશે, તમારા હાત પરનો બેજ 22 સ્તરો સાથે પ્રતિક્રિયા આપસે જે રમુજી લાગશે અને એક પ્રકારનું કવચ બન�
31,વાઘની ત્રાડ એ સિંહના મુક્ત અવાજની ગર્જના જેવી નથી હોતી પણ ઘણી ખરી ઘુરકિયાવાળા મોટેથી બોલાયેલા શબ્દોવાળા વાક્ય જેવી હોય છે, વાગની ત્રાળ એસ્થિહીના મુક્તવાજની ગર્જના જેવી નથી હોતી પણ ગરીખરી ગુરક્યાબાળા મોટેથી �
32,નૌકાદળનું કામ પરંપરાગત રીતે એ સુનિશ્ચિત કરવાનું છે કે તમારો દેશ તમારા લોકો અને વસ્તુઓને ખસેડવાની ક્ષમતા જાળવી રાખે સાથે સાથે તમારા દુશ્મનની પોતાના લોકો અને તેમની વસ્તુઓને ખસેડવાની ક્ષમતામાં દખલ કરે, નોકાદળનું કામ પરંપરાગત રીતે એ સુનિશિત કરવાનું છે કે તમારે દેશ તમારા લોકો અને વસ્તુઓને �
33,કુંડલિની યોગ સાથે કુંડલિની ઊર્જા બોધ ઊર્જા યોગ મુદ્રાઓ શ્વાસ લેવાનો અભ્યાસ મંત્ર અને મનમાં ચિત્ર ઊભું કરીને જાગૃત થાય, કુણ્ડુલેની યોગ સાથે કુણ્ડુલેની ઉર્જા બુધુર્જા યોગમુદ્રવ શ્વાસ લેવાનો અપયાશ મંત્ર અન�
34,કેટલીક ક્રૂઝે બર્લિન જર્મનીને બ્રોશરમાં મૂકી દીધું.ઉપરનાં નકશાપરથી જોઈ શકાય છે તેમ બર્લિન સમુદ્રની નજીક નથી અને શહેરની મુલાકાતનો સમાવેશ ક્રૂઝની કિંમતમાં કરવામાં આવ્યો નથી, કેટલીક ક્રુઝે બર્લિન જર્મનીને બ્રોશરમાં મોકી દીધું ઉપરના નક્ષા પરથી જોઈ શકાય છે તેમ બ
35,રાસાયણિકમાં હાઇડ્રોજનની શક્તિના આધારે કોબીનો રસ રંગ બદલાય, રાશાણિકમાં હાઇડ્રોજની શક્તીના આધારે કુબીના રંગ બદલાય
36,જે કાળમાં આ ઘટનાઓ બની તેને સામાન્ય રીતે 11 મી 12 મી અને 13 મી સદી  ઈ.સ. 1000-1300 ના ઉચ્ચ મધ્ય યુગ  તરીકે ઓળખવામાં આવે છે, જે કાડમાં આ ગટ્નાઓ બની તેને સામાને રીતે અગ્યારમી બારમી અને તેરમી સદી ઇસ્વિસલ એકજાર થી એ
37,બાર્સેલોનાની સત્તાવાર ભાષાકેટાલાન અને સ્પેનિશ છે લગભગ અડધોઅડધ લોકો કેટાલન બોલવાનું પસંદ કરે છે મોટા ભાગના લોકો તેને સમજે છે અને લગભગ બધા સ્પેનિશ જાણે છે, બાર્સિલુનાની સતવર ભાસા કેટલાન અને સ્પેનીશ છે લગબગ અડદુ અડદ લોકું કેટલાન બોલવાનો પશાન કરે છે મોટા ભાગના લોકું તેને સામજુએ છે અને લગબગ બધા સ્પેનીશ જાણે છે
38,રદ કરવાની નીતિઓ બદલાય છે પરંતુ માર્ચના અંતથી મોટા ભાગની કોરોના વાયરસ આધારિત રદ કરવાની નીતિઓ જુલાઈ 2020 સુધી લંબાતી નથી જ્યારે ઓલિમ્પિક સુનિશ્ચિત કરવામાં આવી હતી, રદ કરવાની નિતિઓ બદલાય છે પરંતુ માર્ચના અંતથી મોટા ભાગની કોરોના વાઇરસ આદારિત રદ કરવાની �
39,તમે તમારી પોતાની સલાહ ઉપરાંત સરકારની સલાહ પણ લઈ શકો છો પણ તેમની સલાહ તેમના નાગરિકો માટે ઘડાયેલી હોય છે, તમે તમારી પોતાની સલા ઉપ્રાન સર્કારની સલા પણ લઈ શોકો છું પણ તેમની સલા તેમના નાગ્રિકો મા�
40,મહિલાઓ એવી સલાહ છે કે કોઈ પણ મહિલા મુસાફરે તે પરિણીત છે તેમ જ કહેવું ભલે તેઓ પરણેલા હોય કે ન હોય, મહિલાઓ એવી સલા છે કે કોઈ પણ મહિલા મુસાફરતે પરણી છે તેમજ કે ઉબલેતે ઉપર્ણેલા હોય કે ન હો�
41,લોકો પ્રાચીન સમયથી સોના ચાંદી અને તાંબા જેવા મૂળભૂત રાસાયણિક તત્વો વિશે જાણે છે કારણ કે આ બધું મૂળ સ્વરૂપે પ્રકૃતિમાંથી મળી આવે છે અને તે આદિમ સાધનો સાથે ખોદકામ કરવું પ્રમાણમાં સરળ હોય છે, લોકું પ્રાચિન સમયથી સોણના ચાંદી અને તાંબા જેવા મૂર્ભો દ્રસાનીત તત્વ વિશે જાણે છે કારણકે આ બધુ મૂર્ષ રૂપી પ્રક્રુંદીમાંથી મળી આવે છે અને તે આદિમ સાધનું સાથે ખુતકામ કરુ
42,શરૂઆતમાં તેમને ગ્રેટ યાર્માઉથની જેમ્સ પેજટ હોસ્પિટલમાં દાખલ કરવામાં આવ્યા હતા, શરૂઆતમાં તેમને ગ્રેટ યામાં ઉર્થની જેમ્સ પેજટ હોસ્પિટલમાં દાખલ કરવામાં આવ્યાહતા
43,ઉપકરણને હવામાં હલાવીને આ બાબત વિડીયો ગેમ્સમાં ક્રિયાઓ અને ગતિવિધિઓને નિયંત્રિત કરવા માટે પ્લેયરોને અનુમતિ આપે છે, ઉપકરણને હવામત હલાવીને આ બાબત વિડિયોગ્યાંસમાં ક્રિયાઓ અને ગતિવિધી અને નિયંત્રિત કરવા �
44,તિબેટીયન ધ્યાનનું કેન્દ્ર છે દેવતા યોગ વિવિધ દેવી-દેવતાઓના દર્શન દ્વારા ઊર્જાની ચેનલો સાફ કરવામાં આવે છે શરીરનાં ઊર્જા કેન્દ્રો સક્રિય થાય છે અને જ્ઞાન ચેતનાનું સર્જન થાય છે, તીબેટીયંદ ધાનું કેંડ્ર છે દેવતાયોગ વિવિદ દેવી દેવતાઓના દર્શત દ્વારા ઉર્જાની ચેનલો સ�
45,તે મારિયાની નીચે પાતળું અને ઊંચાઈની નીચે જાડું હોય, મારીયાની નીજે પાતળું અને ઉચાયની નીજે જાડું હોય
46,802.11n સ્ટાન્ડર્ડ 2.4ghz અને 5.0ghz ની ફ્રિક્વન્સી બંને પર કામ કરે છે, 802.11n સ્ટાન્ડર્ડ 2.4ghz અને 5.0ghz ને ફ્રિકોન્સી બંને પર કામ કરે છે
47,વધુ પરંપરાગત ચર્ચો ઇસ્ટરના શનિ-રવિ દરમિયાન શનિવારની રાત્રે ઇસ્ટર વિજિલનું આયોજન કરે છે જેમાં મંડળો ઘણી વાર મધ્યરાત્રિના સમયે ખ્રિસ્તના પુનરુત્થાનની ઉજવણી કરવા માટે ઉજવણીમાં ભાગ લે, વધુ પરંપરાગ ચર્ચો ઈસ્તરના સાની રવી દર્મ્યાન સાનીવારની રાત્રે ઈસ્તર વીજીલનું આયુજન કર�
48,વિડીયો રેકોર્ડીંગનો ઉપયોગ સૂક્ષ્મ-અભિવ્યક્તિઓ ચેહેરાની ગતિવિધિઓ કે જે થોડી મિલી સેકન્ડો સુધી રહે છે તેના અર્થઘટનમાં મહત્વની શોધો તરફ દોરી ગયેલ છે, વિડીઓ રેકોડિંગનો ઉપયોગ સુખ્ષ્મ અભિવ્યક્તિઓ ચેહ્રાની ગતિવિદીઓ કે જે થોડી મેલી સેકંડ�
49,વિડીયો રેકોર્ડીંગનો ઉપયોગ સૂક્ષ્મ-અભિવ્યક્તિઓ ચેહેરાની ગતિવિધિઓ કે જે થોડી મિલી સેકન્ડો સુધી રહે છે તેના અર્થઘટનમાં મહત્વની શોધો તરફ દોરી ગયેલ છે, વિડીયો રેકોડિંગનો ઉપયોગ સુક્ષ્માં અભિવ્યક્તીઓ જેહરાની ગત્તિવિદીઓ કે જે થોડી મેલી સ�
50,માર્ટેલીએ ગઈ કાલે નવ સભ્યોની નવી પ્રોવિઝનલ ઇલેક્ટોરલ કાઉન્સિલ સીઇપીમાં શપથ લીધા હતા, માટે લીએ ગઈ કાલે નાં સબ્યોની નવી પ્રોવિજ્નલ એલેક્ટ્રોલ કાઉન્સિલ સી ઈ પીમા શોપત લીધા હ�
51,આ પુલ સપ્ટેમ્બર 2017 માં સંપૂર્ણપણે કાર્યરત થવાનો છે જ્યારે બ્રાઝિલના કસ્ટમ ચેકપોઇન્ટ પૂર્ણ થવાની અપેક્ષા છે, આ પૂલ સોપ્ટેમ્બર 2017 માં સંપૂર્ણ પણે કાર્યારત થવાનો છે જ્યારી બ્રાજીલના કસ્ટમ ચેકપ્પોં�
52,મિડલ ઑર્ડર બૅટ્સમેન સચિન તેંડુલકરે અને રાહુલ દ્રવિડે સારું કાર્યપ્રદર્શન કર્યું અને સો રનની ભાગીદારી કરી, મીડલ ઓડર બેટ્સમેન સચિન તેન્ડુલકરે અને રાહુલ તેવીડે સારું કાર્ય પ્રદશ્યન કર્યું અને સો�
53,આ રોગનો ફેલાવો ડુક્કરો દ્વારા થાય છે જે પછી મચ્છર દ્વારા મનુષ્યમાં સ્થળાંતર કરે છે, આ રોગનો ફેલાવ ડુકર દ્વારા થાય છે જે પજે મચર દ્વારા મનુષ્યમાં સ્થડાંતર કરે છે
54,પરિણામે અવરોધ પાર કરવા માટે સાથે મળીને કાર્ય કરતી સંસ્થાની પ્રક્રિયા ગ્રાહકની જરૂરિયાત પૂરી પાડવા માટે નવી રચનાત્મક પ્રક્રિયા તરફ દોરી જઈ શકે છે, પરિણામે અવરોધ પાળ કરવા માટે સાથે મળીને કાજે કરતી સંસ્થાની પ્રક્રિયા ગ્રહાકની જોરૂર્�
55,પ્રાદેશિક અને ઋતુગત હવામાનની ઘટનાઓમાં બરફવર્ષા ઠંડા તોફાન બરફના તોફાન અને ધૂળના તોફાનનો સમાવેશ થાય છે, પ્રાધે સીકાનેરું તુંગ થવાવાની ઘટ્નામાં બર્ફ વર્જા થંડા તોફાન બર્ફના તોફાનને દુળના તો�
56,આ રસાયણનું ph કહેવાય છે તમે લાલ કોબીજનો રસ વાપરીને સૂચક બનાવી શકો છો, આ રસેણનું પીએ જ કહેવે છે તમે લાલ કોબીજનો રસ વાપરીને સુચક બનાવી શકો છો
57,એ તો કલ્પનાનો વિષય જ છે કે કીબોર્ડ કરતાં વધુ નવું કશુંક આવશે ત્યારે કીબોર્ડનું શું થશે, એતો કલ્પનાનો વિશેય જ છે કે કીબોડ કરતા વધુ નવ કશુક આવશે ત્યારે કીબોડનું સું થશે
58,"બકરાઓનું સૌ પ્રથમ પાલન આશરે 10,000 વર્ષ પહેલાં ઇરાનના ઝેગ્રોસ પર્વતમાળા કરવામાં આવ્યું હોય તેવું લાગે છે", બક્રાનું સૌપ્રતમ પાલાન આસ્રે દોસ અજાર વર્ષ પેલા ઇરાન્ના જેગ્રોસ પરોતમાળાક કરવામા આવ�
59,બાળકોને વિવિધ કારણોસર પાલકની સંભાળમાં રાખવામાં આવે છે જેમાં અવગણના દુરૂપયોગ અને ગેરવસૂલી પણ હોય શકે છે, બાળુકોને વિભિદ કાર્ણો સર પાલકની સંભાળમાં રાખવામાં આવે છે જેમાં અવગળ્ણાના દુરપ્યોગને
60,યુનિવર્સિટી ઉપરના સંશોધનકારોએ જણાવ્યું હતું કે સ્ફટિકો કે જે કિડનીની કામગીરીને અવરોધી શકે છે તેની રચના કરવા માટે બે સંયોજનો એકબીજા સાથે પ્રતિક્રિયા કરે છે, યુનિવર્શટી ઉપરના સંસોધનકારોએ જણાવ્યું હતું કે સ્ફટિકો કે જે કિડનીની કામગિરીને અવરોધ�
61,રીપ કરન્ટ એ દરિયાના મોજામાંથી પાછા ફરતા પ્રવાહ છે જે ઘણી વાર રીફ અથવા તેના જેવા જ હોય છે, રીપ કરણ્ડ એ દર્યાના મોજામાંથી પાછા ફરતા પ્રવાં છે જે ગણીવાં રીપ અથવા તેના જેવા જ હોઈ છ�
62,માર્ટેલીએ ગઈ કાલે નવ સભ્યોની નવી પ્રોવિઝનલ ઇલેક્ટોરલ કાઉન્સિલ સીઇપીમાં શપથ લીધા હતા, માર્ટ લીએ ગઈ કાલે નવ સભ્યુની નવી પ્રોવીજ્નલ લેક્ટ્રોરલ કાઉન્સિલિંગ CEP માં શપત લીધ હતા
63,"""15મી ઓગસ્ટ 1940નાં રોજ સાથી દળોએ ફ્રાન્સના દક્ષિણ ભાગ ઉપર હુમલો કર્યો હતો આક્રમણને ""ઓપરેશન ડ્રેગૂન"" તરીકે ઓળખવામાં આવ્યુ  હતું.", પંદરમી ઓગસ્ટ 1940 ના રોજ સાથી દળોએ ફ્રાન્સના દક્ષિન ભાગુ પર હુંલો કર્યું હતુ આક્રમણને ઓપ્�
64,વધુ પરંપરાગત ચર્ચો ઇસ્ટરના શનિ-રવિ દરમિયાન શનિવારની રાત્રે ઇસ્ટર વિજિલનું આયોજન કરે છે જેમાં મંડળો ઘણી વાર મધ્યરાત્રિના સમયે ખ્રિસ્તના પુનરુત્થાનની ઉજવણી કરવા માટે ઉજવણીમાં ભાગ લે, વધુ પરાંપરાગા ચર્ચો ઇસ્ટર ના સાની રવી દર્મિયાન શાનીવારની રાત્રે ઇસ્ટર વીજીલીનું આયોજ
65,અકસ્માત થયા બાદ ગિબ્સનને હોસ્પિટલમાં લઈ જવામાં આવ્યો હતો પરંતુ ત્યારબાદ તે થોડાજ સમયમાં મૃત્યુ પામ્યો, અકસ્માત થયા બાદ ગીપ્સને હોસ્પીટલમાં લઈજેવામાં આવ્યો હતો પરંતુ ત્યાર બાદ તે થોડાચ સમ�
66,મોસાસોરસ તેના સમયનો સર્વોચ્ચ શિકારી હતો તેથી તેને અન્ય મોસાસોરસ સિવાય કોઈનો ડર લાગ્યો નહીં, મોસા સોરસ તેના સમયનો સરવચ શિકારિયતો તેથી તેને અણ્ય મોસા સોરસ સીવાઈ કોઈનો ડર લાગ્યો નહિ
67,ઉપર સુંદર આકાશ અને આજુબાજુમાં અનેક પર્વતો સિવાય બીજું કશું જોઈ શકાતું નથી ગુફાની અંદરથી આ વિશ્વની ઘણી ઓછી બાબતો જોઈ કે સાંભળી શકાય છે, ઉપર શુંદર આકાસ અને આજુ બાજુમાં અનેક પર્વતો સ્વે બીજુ કશું જોઈ શકાતું નથી ગુફાની અંદરથી આ વિશ્વની ગણી ઓછી બાબતો જોઈ કે શાંબડી સકાય છે
68,રાસાયણિકમાં હાઇડ્રોજનની શક્તિના આધારે કોબીનો રસ રંગ બદલાય, રાસાનિકમાં હાઇડ્રોજનિક શક્તીના આદારે કોબીનો રસ રંગ બદલાય
69,વનસ્પતિઓ ફોટોસિન્થેસિસ દ્વારા સૂર્યમાંથી પોતાનો ખોરાક બનાવે છે તે છાંયડો પણ આપે છે, વનજ પતિએ ફોટોસિંતેસીસ દ્વારા સૂર્યમાંથી પોતાનો ખૂરાક બનાવે છે તે છાયડો પણ આપે છે
